comparison,left,right,days,block_days,iterations,mean_difference,ci_95_low,ci_95_high,probability_mean_positive
gain_vs_student,h1__gaussian,zero,250,1,2000,-0.16611291505977732,-0.2073994316464959,-0.13394451528077655,0.0
gain_vs_student,h1__gaussian,zero,250,5,2000,-0.16611291505977732,-0.2158269078973194,-0.1209406042281283,0.0
gain_vs_student,h1__gaussian,zero,250,10,2000,-0.16611291505977732,-0.21774029566603065,-0.11612234334341508,0.0
gain_vs_student,h1__gaussian,zero,250,20,2000,-0.16611291505977732,-0.2150902477810637,-0.111205123144889,0.0
gain_vs_student,h1__gaussian_hmm,zero,250,1,2000,0.1252940786966971,0.11007575252614338,0.14163328696036878,1.0
gain_vs_student,h1__gaussian_hmm,zero,250,5,2000,0.1252940786966971,0.1025826839915805,0.1519617850378566,1.0
gain_vs_student,h1__gaussian_hmm,zero,250,10,2000,0.1252940786966971,0.09928809413023701,0.15559939348816396,1.0
gain_vs_student,h1__gaussian_hmm,zero,250,20,2000,0.1252940786966971,0.10227882173449235,0.15249734320256564,1.0
gain_vs_student,h1__gmm,zero,250,1,2000,-0.003993657036229506,-0.0058158761158104465,-0.0021447707286128322,0.0
gain_vs_student,h1__gmm,zero,250,5,2000,-0.003993657036229506,-0.006479744696844245,-0.0012015797636841371,0.0025
gain_vs_student,h1__gmm,zero,250,10,2000,-0.003993657036229506,-0.0072043852291996235,-0.000528270488332442,0.0125
gain_vs_student,h1__gmm,zero,250,20,2000,-0.003993657036229506,-0.007548628367786233,-0.0001508198705314077,0.0215
gain_vs_student,h1__student_t,zero,250,1,2000,0.0,0.0,0.0,0.0
gain_vs_student,h1__student_t,zero,250,5,2000,0.0,0.0,0.0,0.0
gain_vs_student,h1__student_t,zero,250,10,2000,0.0,0.0,0.0,0.0
gain_vs_student,h1__student_t,zero,250,20,2000,0.0,0.0,0.0,0.0
gain_vs_student,h1__student_t_shared,zero,250,1,2000,0.13250650367880945,0.11711541566338463,0.14927492044249094,1.0
gain_vs_student,h1__student_t_shared,zero,250,5,2000,0.13250650367880945,0.10979036728163678,0.15964196195199387,1.0
gain_vs_student,h1__student_t_shared,zero,250,10,2000,0.13250650367880945,0.10594814485113341,0.16343814322630543,1.0
gain_vs_student,h1__student_t_shared,zero,250,20,2000,0.13250650367880945,0.10861653001606114,0.16044866543418135,1.0
gain_vs_student,h1__student_t_state,zero,250,1,2000,0.129423650468487,0.11437030573447855,0.1454805254152776,1.0
gain_vs_student,h1__student_t_state,zero,250,5,2000,0.129423650468487,0.10711589478067289,0.1558750641711426,1.0
gain_vs_student,h1__student_t_state,zero,250,10,2000,0.129423650468487,0.10358747211750824,0.15938253412402464,1.0
gain_vs_student,h1__student_t_state,zero,250,20,2000,0.129423650468487,0.10610608516861661,0.15658872502988436,1.0
gain_vs_student,h2__gaussian,zero,250,1,2000,-0.1737636741093148,-0.21000685721972764,-0.14203125513103707,0.0
gain_vs_student,h2__gaussian,zero,250,5,2000,-0.1737636741093148,-0.22070593651624154,-0.13060919651203032,0.0
gain_vs_student,h2__gaussian,zero,250,10,2000,-0.1737636741093148,-0.2205117573352455,-0.12699080141433927,0.0
gain_vs_student,h2__gaussian,zero,250,20,2000,-0.1737636741093148,-0.2202698114056979,-0.1227475405701871,0.0
gain_vs_student,h2__gaussian_hmm,zero,250,1,2000,0.10438599659641451,0.09081489020057001,0.11882758771990183,1.0
gain_vs_student,h2__gaussian_hmm,zero,250,5,2000,0.10438599659641451,0.08461305976647811,0.12674248805074081,1.0
gain_vs_student,h2__gaussian_hmm,zero,250,10,2000,0.10438599659641451,0.0827608896255937,0.12915056087716212,1.0
gain_vs_student,h2__gaussian_hmm,zero,250,20,2000,0.10438599659641451,0.08421910448362435,0.12669187882275523,1.0
