horizon_min,family,model_key,k,internal_state,display_state,model_mean_return_pct,model_scale_pct,model_std_return_pct,model_df,self_transition,expected_duration_observations,expected_duration_trading_minutes,test_count,test_share,test_mean_return_pct,test_std_return_pct,mean_confidence,mean_run_bars,median_run_bars,p90_run_bars,mean_trading_minutes,mean_calendar_minutes,fold,stable_state_id,alignment_cost,alignment_status
1,gaussian_hmm,h1__gaussian_hmm,7,0,0,-5.422770604766686e-06,0.016930012212731882,0.016930012212731882,,0.9782129864095744,45.898901923825676,45.898901923825676,3346,0.10741917878583582,-0.00010325788868475571,0.01664181094796116,0.744780652779671,7.985680190930788,3.0,19.19999999999999,7.985680190930788,7.985680190930788,0,h1__gaussian_hmm::R001,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,6,1,0.009165189139731605,0.023216012174212333,0.023216012174212333,,0.5702182222491684,2.3267622122866167,2.3267622122866167,7005,0.22488683424829048,0.013944694551685264,0.017603861078255543,0.5254089421159986,2.039895165987187,2.0,4.0,2.039895165987187,2.039895165987187,0,h1__gaussian_hmm::R002,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,4,2,-0.021295450456363888,0.025511735065711437,0.025511735065711437,,0.2783364224116869,1.3856872247063428,1.3856872247063428,5029,0.16144980577225593,-0.030607846637629322,0.017689597243933056,0.5471582809959505,1.2776930894308942,1.0,2.0,1.2776930894308942,1.2776930894308942,0,h1__gaussian_hmm::R003,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,1,3,0.03938782355293472,0.03325420345753708,0.03325420345753708,,0.1862304280724776,1.2288490925402455,1.2288490925402455,2065,0.06629426305820411,0.0579255406906871,0.02378639396601248,0.5128916012429381,1.3228699551569507,1.0,2.0,1.3228699551569507,1.3228699551569507,0,h1__gaussian_hmm::R004,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,2,4,-0.015338778384664678,0.05842605301155169,0.05842605301155169,,0.4570694688470391,1.8418562645140104,1.8418562645140104,888,0.02850813830299528,-0.06991635549115287,0.0575962626772629,0.5894221283858162,1.3940345368916798,1.0,2.0,1.3940345368916798,1.3940345368916798,0,h1__gaussian_hmm::R005,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,5,5,0.0015895445847577674,0.07810543912233649,0.07810543912233649,,0.9828395027106784,58.27336953820496,58.27336953820496,11089,0.35599858743458856,0.001843806729164405,0.07647134696126627,0.7982636156107306,13.248506571087216,4.0,37.39999999999998,13.248506571087216,13.248506571087216,0,h1__gaussian_hmm::R006,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,3,6,-0.007585093538936117,0.18647870121197885,0.18647870121197885,,0.9615026156867121,25.97579076703238,25.97579076703238,1727,0.055443192397829785,-0.012349387885329586,0.19497287039568306,0.8281582090312527,6.6937984496124034,3.0,15.0,6.6937984496124034,6.6937984496124034,0,h1__gaussian_hmm::R007,,new_reference
1,student_t_shared,h1__student_t_shared,7,0,0,-7.157720878542047e-05,0.014121179074971478,0.016365609209791795,7.828464433869183,0.9824739610450609,57.05795830826825,57.05795830826825,2318,0.07441651417380975,-0.00019708629729036219,0.015429616618263314,0.7238024923316158,6.8579881656804735,2.0,17.30000000000001,6.8579881656804735,6.8579881656804735,0,h1__student_t_shared::R001,,new_reference
1,student_t_shared,h1__student_t_shared,7,4,1,-0.01001778991452981,0.024520859199899,0.02841822180876815,7.828464433869183,0.3525085368370735,1.5444219065300213,1.5444219065300213,3532,0.11339047802497672,-0.02637147748016367,0.017829796720594867,0.49601514188204143,1.4523026315789473,1.0,2.0,1.4523026315789473,1.4523026315789473,0,h1__student_t_shared::R002,,new_reference
1,student_t_shared,h1__student_t_shared,7,6,2,0.009413514090391897,0.025228236208224643,0.02923802981635639,7.828464433869183,0.4625490086663546,1.8606347669367453,1.8606347669367453,4902,0.157372628334778,0.02126023546533182,0.020936450510547863,0.5274768207418067,1.8325233644859813,1.0,3.0,1.8325233644859813,1.8325233644859813,0,h1__student_t_shared::R003,,new_reference
1,student_t_shared,h1__student_t_shared,7,1,3,0.024961160052720366,0.03994873760166939,0.046298218055474724,7.828464433869183,0.3833316358016264,1.6216171577083105,1.6216171577083105,5247,0.16844842531060386,0.044877209562943554,0.03180943390713313,0.5653557005069844,1.546875,1.0,3.0,1.546875,1.546875,0,h1__student_t_shared::R004,,new_reference
1,student_t_shared,h1__student_t_shared,7,2,4,-0.02035395053294419,0.041771174644712195,0.048410314524016056,7.828464433869183,0.43861163402374853,1.781298047138909,1.781298047138909,6043,0.19400301775337891,-0.03880717831635704,0.03420570409443029,0.5759792623066419,1.702733164271626,1.0,3.0,1.702733164271626,1.702733164271626,0,h1__student_t_shared::R005,,new_reference
1,student_t_shared,h1__student_t_shared,7,5,5,0.0007929734525150614,0.07984653647663591,0.0925374011471948,7.828464433869183,0.9873923528593919,79.31694065097102,79.31694065097102,7867,0.25256027480818005,-0.00034659622762278495,0.09141626343599193,0.7911462935685307,14.815442561205273,5.0,40.0,14.815442561205273,14.815442561205273,0,h1__student_t_shared::R006,,new_reference
1,student_t_shared,h1__student_t_shared,7,3,6,-0.004085807892028167,0.16459266448396298,0.19075313834927454,7.828464433869183,0.9854921680351455,68.9282866263215,68.9282866263215,1240,0.03980866159427269,-0.00708848044521531,0.20196771781062628,0.8533442816830848,11.071428571428571,4.0,29.900000000000006,11.071428571428571,11.071428571428571,0,h1__student_t_shared::R007,,new_reference
1,student_t_state,h1__student_t_state,7,0,0,9.46490787909647e-05,0.01631564090245804,0.01993435091763315,6.058603043975643,0.988597321541312,87.69869321694948,87.69869321694948,4793,0.15387331856560404,-0.00013712858144047856,0.020524170300508418,0.7882092125271252,9.741869918699187,2.0,24.0,9.741869918699187,9.741869918699187,0,h1__student_t_state::R001,,new_reference
1,student_t_state,h1__student_t_state,7,5,1,0.014230837007483092,0.030354670985936635,0.03531536646613626,7.656805200576916,0.46505648607363537,1.8693562478404977,1.8693562478404977,6560,0.21060066133744262,0.02790184425479647,0.02583168327237432,0.5812411716065597,1.7899045020463846,1.0,3.0,1.7899045020463846,1.7899045020463846,0,h1__student_t_state::R002,,new_reference
1,student_t_state,h1__student_t_state,7,6,2,-0.015137990463849412,0.029408768630675406,0.03600219434630283,6.010716978108752,0.3665947085261114,1.5787679917751742,1.5787679917751742,5159,0.1656232944877845,-0.03277674620409252,0.02391613716466748,0.549748736155066,1.4677098150782362,1.0,2.0,1.4677098150782362,1.4677098150782362,0,h1__student_t_state::R003,,new_reference
1,student_t_state,h1__student_t_state,7,2,3,0.03572000759890441,0.052307989336566996,0.06120308537615068,7.419724013403559,0.4392248720596457,1.7832459932252254,1.7832459932252254,6097,0.1957366207582908,0.05611983855781803,0.04386477311565264,0.6204173020996611,1.6954949944382647,1.0,3.0,1.6954949944382647,1.6954949944382647,0,h1__student_t_state::R004,,new_reference
1,student_t_state,h1__student_t_state,7,1,4,-0.03446606796267687,0.054436373011070655,0.06635288222764907,6.117475290040061,0.42486163101212904,1.7387120281329882,1.7387120281329882,5956,0.1912099906899098,-0.05814336491846231,0.046321989598914544,0.6126242794984781,1.622004357298475,1.0,3.0,1.622004357298475,1.622004357298475,0,h1__student_t_state::R005,,new_reference
1,student_t_state,h1__student_t_state,7,3,5,0.07612630584512155,0.09859595727613873,0.13144561931182483,4.572829284933805,0.4318097038003167,1.7599737388837113,1.7599737388837113,1354,0.043468490160197756,0.12054894909318316,0.09702405996977626,0.6514820341571259,1.7074401008827238,1.0,3.0,1.7074401008827238,1.7074401008827238,0,h1__student_t_state::R006,,new_reference
1,student_t_state,h1__student_t_state,7,4,6,-0.08121708445653479,0.10987904420738145,0.16478890379006972,3.6010372101811656,0.43443389369437946,1.7681399023929842,1.7681399023929842,1230,0.03948762400077049,-0.140088078998609,0.11582609587398152,0.6681074729337665,1.5809768637532133,1.0,3.0,1.5809768637532133,1.5809768637532133,0,h1__student_t_state::R007,,new_reference
2,gaussian_hmm,h2__gaussian_hmm,7,0,0,0.0002524987596604786,0.02588359809839486,0.02588359809839486,,0.9770166455799256,43.50974978337231,87.01949956674461,2649,0.1701567317574512,0.0005804955195405267,0.025682371951593938,0.7451044369995268,7.297520661157025,2.0,20.0,14.59504132231405,14.59504132231405,0,h2__gaussian_hmm::R001,,new_reference
2,gaussian_hmm,h2__gaussian_hmm,7,1,1,0.01779071945225209,0.034086640906293104,0.034086640906293104,,0.3461802058798332,1.5294734252358964,3.0589468504717927,2966,0.19051901336073998,0.026049564198223206,0.024391329363846064,0.4835349488564562,1.508646998982706,1.0,3.0,3.017293997965412,3.017293997965412,0,h2__gaussian_hmm::R002,,new_reference
2,gaussian_hmm,h2__gaussian_hmm,7,6,2,-0.028119665864613258,0.040290376343500245,0.040290376343500245,,0.2317678118235969,1.301689795599111,2.603379591198222,3225,0.207155704008222,-0.03960298478755082,0.030175802720552744,0.5579068842428747,1.3630600169061708,1.0,2.0,2.7261200338123417,2.7261200338123417,0,h2__gaussian_hmm::R003,,new_reference
2,gaussian_hmm,h2__gaussian_hmm,7,4,3,0.053742285544148845,0.05257985920251228,0.05257985920251228,,0.3151105572308169,1.4600896693001197,2.9201793386002395,1022,0.06564748201438848,0.09293060785743855,0.03403281728238204,0.5136658218827278,1.3867028493894165,1.0,2.0,2.773405698778833,2.773405698778833,0,h2__gaussian_hmm::R004,,new_reference
2,gaussian_hmm,h2__gaussian_hmm,7,5,4,-0.02396131485154074,0.09127726277319867,0.09127726277319867,,0.6673459768017016,3.00612627613973,6.01225255227946,596,0.03828365878725591,-0.07995189984737315,0.09895578167932777,0.5691565018991445,2.0694444444444446,2.0,3.0,4.138888888888889,4.138888888888889,0,h2__gaussian_hmm::R005,,new_reference
2,gaussian_hmm,h2__gaussian_hmm,7,3,5,0.0031108195365840063,0.11638513561117807,0.11638513561117807,,0.9803168585854831,50.80489841232718,101.60979682465435,4511,0.2897610483042138,0.0039776298180456485,0.11442975922929463,0.7676366917009694,10.182844243792324,5.0,28.0,20.36568848758465,20.36568848758465,0,h2__gaussian_hmm::R006,,new_reference
2,gaussian_hmm,h2__gaussian_hmm,7,2,6,-0.016340463068378348,0.27670528105723924,0.27670528105723924,,0.9518948540267046,20.787796809828407,41.575593619656814,599,0.03847636176772867,-0.026987956673814328,0.2940380253302375,0.8101895890336458,5.300884955752212,3.0,12.799999999999997,10.601769911504425,10.601769911504425,0,h2__gaussian_hmm::R007,,new_reference
