policy,fold,horizon_min,family,k,display_state,model_mean_return_pct,model_std_return_pct,model_df,self_transition,test_share_hard,mean_confidence_hard_group,mean_run_bars_hard,shard
daily_sequence,2,1,student_t_shared,7,1,0.011583832256920211,0.02490237367968643,7.306463484460173,0.49334065834265356,0.13146419457992828,0.5260789589010526,1.6958333333333333,policy_daily__f02_03
daily_sequence,2,1,student_t_shared,7,2,-0.020656062098514935,0.025691643263417652,7.306463484460173,0.29213273217980934,0.12971995219483834,0.550245886933301,1.3781743308167467,policy_daily__f02_03
daily_sequence,2,1,student_t_shared,7,3,0.04034126462038544,0.03487620405297681,7.306463484460173,0.2320749099060224,0.05484673277560645,0.5444836146036162,1.2971734148204737,policy_daily__f02_03
daily_sequence,2,1,student_t_shared,7,4,-0.027052328758613915,0.05299539756620727,7.306463484460173,0.36352172701248076,0.023385768274169064,0.5514791924402557,1.3284403669724771,policy_daily__f02_03
daily_sequence,2,1,student_t_shared,7,5,0.0015687441887005475,0.07740367058442585,7.306463484460173,0.9930539739725942,0.29597209212183856,0.8425755908073592,16.047285464098074,policy_daily__f02_03
daily_sequence,2,1,student_t_shared,7,6,-0.0029088472104842607,0.1761613835908178,7.306463484460173,0.987421393303586,0.17335831260699636,0.8914169818538349,18.31740614334471,policy_daily__f02_03
daily_sequence,3,1,student_t_shared,6,0,0.00020106072705921432,0.026054589366343254,5.098954227136307,0.9912981422736604,0.2149007991182144,0.8824912320803111,19.13803680981595,policy_daily__f02_03
daily_sequence,3,1,student_t_shared,6,1,-0.01651741573002151,0.039030317194422945,5.098954227136307,0.495886933025948,0.2199986222099752,0.5982138879116153,1.7900784753363228,policy_daily__f02_03
daily_sequence,3,1,student_t_shared,6,2,0.03641915238857786,0.04837677355157656,5.098954227136307,0.37450646192146425,0.21221410856985395,0.6912833923351459,1.5261332672776815,policy_daily__f02_03
daily_sequence,3,1,student_t_shared,6,3,-0.06432293331509507,0.0533342982728913,5.098954227136307,0.23572670561802367,0.04870487737668779,0.5414556757487545,1.2458149779735683,policy_daily__f02_03
daily_sequence,3,1,student_t_shared,6,4,0.056828175008456154,0.1249304394796614,5.098954227136307,0.29913605451607356,0.1336800771562414,0.6126871610860358,1.453558052434457,policy_daily__f02_03
daily_sequence,3,1,student_t_shared,6,5,-0.047253430805595374,0.14081940067958476,5.098954227136307,0.43904003768414435,0.1705015155690273,0.65584494153707,1.7553191489361701,policy_daily__f02_03
daily_sequence,4,1,gaussian_hmm,7,0,-1.6536206368669168e-05,0.023469372404038208,,0.9814750062617097,0.4448027623049611,0.8641685343380558,18.55298913043478,policy_daily__f04_05
daily_sequence,4,1,gaussian_hmm,7,1,-0.025083741157907725,0.030780685187191875,,0.32340868034088166,0.18430567770937165,0.5976910875668109,1.507593924860112,policy_daily__f04_05
daily_sequence,4,1,gaussian_hmm,7,2,0.02442604656083851,0.030866670159396425,,0.33981135488982533,0.19023420958337406,0.5766232053901773,1.5779519048905701,policy_daily__f04_05
daily_sequence,4,1,gaussian_hmm,7,3,0.050642498568174155,0.057579261664942184,,0.27608356928655814,0.017655298218183003,0.5844882589974186,1.1991150442477876,policy_daily__f04_05
daily_sequence,4,1,gaussian_hmm,7,4,-0.03675580873241841,0.06870468137492704,,0.3128372558806595,0.017296980357666372,0.6215069304916878,1.2151029748283753,policy_daily__f04_05
daily_sequence,4,1,gaussian_hmm,7,5,0.0003610627717961769,0.08911610829550483,,0.9835391760164186,0.12388025668588554,0.7962541246566905,10.195710455764075,policy_daily__f04_05
daily_sequence,4,1,gaussian_hmm,7,6,-0.0052456005776202455,0.20641348809004464,,0.9685909530352741,0.021824815140558323,0.852257298749161,8.170731707317072,policy_daily__f04_05
daily_sequence,5,1,gaussian_hmm,7,0,4.839763719288226e-05,0.023858155628935566,,0.9822868032204696,0.40642268793660724,0.8396588707494209,14.330882352941176,policy_daily__f04_05
daily_sequence,5,1,gaussian_hmm,7,1,-0.025043137569148045,0.03038774763714202,,0.31540614286212554,0.20491432940604037,0.5889232192760203,1.5390237535891411,policy_daily__f04_05
daily_sequence,5,1,gaussian_hmm,7,2,0.024498470730637056,0.03057243102446361,,0.33487832212754665,0.21259514127828172,0.5727382549081936,1.5847150259067357,policy_daily__f04_05
daily_sequence,5,1,gaussian_hmm,7,3,0.04797277599850651,0.05899883887531336,,0.3158427628700745,0.019462690716991624,0.5871819184117995,1.2612612612612613,policy_daily__f04_05
daily_sequence,5,1,gaussian_hmm,7,4,-0.036249169648186315,0.06855735764212174,,0.34396166266294614,0.01876759461995621,0.6283644989455696,1.2272727272727273,policy_daily__f04_05
daily_sequence,5,1,gaussian_hmm,7,5,0.00018673215159324794,0.08853667575390928,,0.9839413292318597,0.11684565391165329,0.7673325924171621,8.870712401055409,policy_daily__f04_05
daily_sequence,5,1,gaussian_hmm,7,6,-0.005260924904193512,0.2025044544438017,,0.9728303379978309,0.020991902130469538,0.8235827728344028,5.921568627450981,policy_daily__f04_05
daily_sequence,6,1,gaussian_hmm,7,0,1.1381921830511283e-05,0.02358960027340616,,0.9814457080656132,0.5418577062425856,0.8496553492324715,17.01913393756294,policy_daily__f06_07
daily_sequence,6,1,gaussian_hmm,7,1,-0.023749391858930224,0.03022701182649908,,0.29902467179998343,0.18298117926191926,0.5715269100947278,1.5558887677208288,policy_daily__f06_07
daily_sequence,6,1,gaussian_hmm,7,2,0.023486114875225502,0.030736777795469298,,0.33093869992291536,0.18900894546154093,0.5768008240266885,1.5872374798061388,policy_daily__f06_07
daily_sequence,6,1,gaussian_hmm,7,3,0.03626121854747111,0.06562315337356149,,0.45897900489224086,0.01561447946391356,0.6053816856025329,1.326975476839237,policy_daily__f06_07
daily_sequence,6,1,gaussian_hmm,7,4,-0.037653165577880426,0.06817341358865997,,0.35491628954786225,0.014492288948026549,0.6009921015067867,1.2486187845303867,policy_daily__f06_07
daily_sequence,6,1,gaussian_hmm,7,5,-3.58301462807879e-05,0.08851725020757902,,0.98254137784885,0.052582641315848534,0.7427382208032549,7.224669603524229,policy_daily__f06_07
daily_sequence,6,1,gaussian_hmm,7,6,-0.005072405866229528,0.20340307902872123,,0.9699458119235969,0.0034627593061656355,0.7965873114818812,4.32,policy_daily__f06_07
daily_sequence,7,1,student_t_state,7,0,4.243258835729681e-05,0.023955896906953173,8.075424632317219,0.9870015040956567,0.47982932505818465,0.8337479690399976,16.987515605493133,policy_daily__f06_07
daily_sequence,7,1,student_t_state,7,1,-0.019624374623766826,0.038406019947420045,4.810373737806674,0.3846162775629412,0.20198885675999717,0.5973701381200845,1.6511963101758431,policy_daily__f06_07
daily_sequence,7,1,student_t_state,7,2,0.019863131958127417,0.03884501519627253,4.754460355504354,0.4029750455753668,0.2026941251146061,0.6021263542915168,1.6646394439617724,policy_daily__f06_07
daily_sequence,7,1,student_t_state,7,3,-0.03851728823077106,0.06777843836938258,4.786019634289137,0.36406436403226866,0.038437125326186615,0.6001367536904916,1.5571428571428572,policy_daily__f06_07
daily_sequence,7,1,student_t_state,7,4,0.03720533981018977,0.06830773473744083,4.910905806524206,0.39440602338705355,0.040023979124056704,0.6047165007259359,1.5963431786216595,policy_daily__f06_07
daily_sequence,7,1,student_t_state,7,5,-0.08453041649191613,0.15195502824518398,3.933394333064784,0.3607171364272374,0.018160660131179913,0.7132164732157439,1.6506410256410255,policy_daily__f06_07
daily_sequence,7,1,student_t_state,7,6,0.07758840678135105,0.1533975565876353,4.062958911302602,0.367117180079907,0.018865928485788844,0.7124995883451936,1.7483660130718954,policy_daily__f06_07
daily_sequence,8,1,student_t_state,7,0,-5.5602839282259875e-05,0.023467286585383895,8.732097654718805,0.9855928209371557,0.15181976856939686,0.7556937107321452,8.225919439579684,policy_daily__f08_09
daily_sequence,8,1,student_t_state,7,1,-0.020627801353032483,0.03731281597688128,4.786132330530136,0.37725515912690083,0.18821513995733402,0.577008152640225,1.6393581081081081,policy_daily__f08_09
daily_sequence,8,1,student_t_state,7,2,0.018366141539855302,0.038263013162934574,4.690964811752713,0.4576849512584693,0.21675609283082295,0.6035998237006195,1.8453494771601542,policy_daily__f08_09
daily_sequence,8,1,student_t_state,7,3,-0.03910821662447065,0.06672363357196459,4.819321341645261,0.3554009900444656,0.1743486973947896,0.6125585167103718,1.6689356435643565,policy_daily__f08_09
daily_sequence,8,1,student_t_state,7,4,0.03608681573335036,0.06931143057440031,4.623372381924575,0.4106916655998712,0.19303122373779819,0.6394472534685882,1.8489164086687306,policy_daily__f08_09
daily_sequence,8,1,student_t_state,7,5,-0.08991749956781339,0.15429926622361367,3.8684019265024023,0.2989266222250989,0.03400349085267309,0.6353425168355151,1.4921985815602836,policy_daily__f08_09
daily_sequence,8,1,student_t_state,7,6,0.07182932047875663,0.1669913254298329,3.9032866559857746,0.40898204319475984,0.04182558665718534,0.6706329914696697,1.7848275862068965,policy_daily__f08_09
daily_sequence,9,1,student_t_state,7,0,1.737970650587834e-05,0.023715386589816895,8.567125231742457,0.9857007947418471,0.08851776004519454,0.715034842879447,5.8032407407407405,policy_daily__f08_09
daily_sequence,9,1,student_t_state,7,1,-0.01990630242964146,0.03834339652800795,5.070549773626499,0.3973395823351335,0.2240660970270461,0.5762997757351418,1.6788359788359788,policy_daily__f08_09
daily_sequence,9,1,student_t_state,7,2,0.018892455373369834,0.03911486874856565,4.8111662655403435,0.4523117830843352,0.23900148294611961,0.5901889086053047,1.759095634095634,policy_daily__f08_09
daily_sequence,9,1,student_t_state,7,3,-0.039272224151804626,0.06895038846573104,4.998304000142393,0.38520908043616986,0.1930301532377657,0.6075433697788815,1.6611972044971133,policy_daily__f08_09
daily_sequence,9,1,student_t_state,7,4,0.03720190038394125,0.07232472116184739,4.8419905469846025,0.44007139865479383,0.2112845138055222,0.6223764942784301,1.7889387144992526,policy_daily__f08_09
daily_sequence,9,1,student_t_state,7,5,-0.08741812003866425,0.15802596095549418,3.887249883978011,0.3409128274625953,0.02146741049360921,0.6235571722916081,1.539240506329114,policy_daily__f08_09
daily_sequence,9,1,student_t_state,7,6,0.07686306265974681,0.16942161712117193,3.8704817343793207,0.3912463072632045,0.022632582444742602,0.6389172617307234,1.6435897435897435,policy_daily__f08_09
session_sequence,0,1,student_t_shared,7,0,-7.157720878542047e-05,0.016365609209791795,7.828464433869183,0.9824739610450609,0.07441651417380975,0.7238024923316158,6.8579881656804735,policy_session__f00_01
session_sequence,0,1,student_t_shared,7,1,-0.01001778991452981,0.02841822180876815,7.828464433869183,0.3525085368370735,0.11339047802497672,0.49601514188204143,1.4523026315789473,policy_session__f00_01
session_sequence,0,1,student_t_shared,7,2,0.009413514090391897,0.02923802981635639,7.828464433869183,0.4625490086663546,0.157372628334778,0.5274768207418067,1.8325233644859813,policy_session__f00_01
session_sequence,0,1,student_t_shared,7,3,0.024961160052720366,0.046298218055474724,7.828464433869183,0.3833316358016264,0.16844842531060386,0.5653557005069844,1.546875,policy_session__f00_01
session_sequence,0,1,student_t_shared,7,4,-0.02035395053294419,0.048410314524016056,7.828464433869183,0.43861163402374853,0.19400301775337891,0.5759792623066419,1.702733164271626,policy_session__f00_01
session_sequence,0,1,student_t_shared,7,5,0.0007929734525150614,0.0925374011471948,7.828464433869183,0.9873923528593919,0.25256027480818005,0.7911462935685307,14.815442561205273,policy_session__f00_01
session_sequence,0,1,student_t_shared,7,6,-0.004085807892028167,0.19075313834927454,7.828464433869183,0.9854921680351455,0.03980866159427269,0.8533442816830848,11.071428571428571,policy_session__f00_01
session_sequence,1,1,student_t_shared,6,0,0.00014713315033271565,0.019851171532394036,7.373351998360973,0.9883975701708722,0.22967006223272954,0.7876338065507102,10.502384737678856,policy_session__f00_01
session_sequence,1,1,student_t_shared,6,1,-0.009935084608074383,0.028727414434667708,7.373351998360973,0.5603971650059034,0.30546187810729064,0.6040111052122981,2.3042223970626803,policy_session__f00_01
session_sequence,1,1,student_t_shared,6,2,0.028589312842986034,0.032647976738461544,7.373351998360973,0.2919263608723196,0.16576852205959045,0.6240679356769787,1.3080932784636488,policy_session__f00_01
session_sequence,1,1,student_t_shared,6,3,-0.04146712400834985,0.04380955071395088,7.373351998360973,0.21131949329291,0.02339811563466954,0.5352553159639672,1.1179401993355482,policy_session__f00_01
session_sequence,1,1,student_t_shared,6,4,0.0019299555756208476,0.07658450195405443,7.373351998360973,0.9901529720586564,0.2462191009282759,0.8050827674224771,12.623885918003564,policy_session__f00_01
session_sequence,1,1,student_t_shared,6,5,-0.0024070564476619863,0.1653736767798548,7.373351998360973,0.9888550007407335,0.02948232103744394,0.8655257244730344,9.74712643678161,policy_session__f00_01
session_sequence,2,1,student_t_shared,6,0,6.692665896430985e-05,0.02015442675545353,7.3062407172398185,0.987229794133725,0.20737103911625052,0.8169765872819563,12.763419483101393,policy_session__f02_03
session_sequence,2,1,student_t_shared,6,1,-0.011419092499308737,0.02789572846259352,7.3062407172398185,0.5044918210278783,0.1618269323944572,0.5765945327042268,1.9173363949483353,policy_session__f02_03
session_sequence,2,1,student_t_shared,6,2,0.026591867354000022,0.032591841898138164,7.3062407172398185,0.312519558624395,0.11476468878193741,0.6164313636475572,1.3437972768532527,policy_session__f02_03
session_sequence,2,1,student_t_shared,6,3,-0.03635424809285707,0.045237867941089874,7.3062407172398185,0.20604689835483098,0.01689331050744533,0.5249922824961106,1.1223175965665235,policy_session__f02_03
session_sequence,2,1,student_t_shared,6,4,0.001692708346570939,0.07529762783305066,7.3062407172398185,0.9898842291779159,0.31922865725637134,0.8274248592799479,13.822377622377623,policy_session__f02_03
session_sequence,2,1,student_t_shared,6,5,-0.0026224218579005668,0.1718995915830822,7.3062407172398185,0.9860931650808518,0.17991537194353824,0.8900416370252272,16.98170731707317,policy_session__f02_03
session_sequence,3,1,student_t_shared,7,0,-3.5804881876929024e-05,0.021331579682492004,5.387905486466672,0.9891846312675565,0.13151005786718103,0.8409316884266638,13.120274914089347,policy_session__f02_03
session_sequence,3,1,student_t_shared,7,1,-0.018466106793010764,0.034519423156006736,5.387905486466672,0.3619541287469617,0.13715899696886194,0.5875551136911559,1.5820421136273342,policy_session__f02_03
session_sequence,3,1,student_t_shared,7,2,0.01801961476894251,0.036590760009286044,5.387905486466672,0.4281575900870668,0.14718241939928356,0.6161306539800241,1.671098944075088,policy_session__f02_03
session_sequence,3,1,student_t_shared,7,3,0.04044830731097887,0.062418544244993435,5.387905486466672,0.4051548581796911,0.18824056213833013,0.6412916466066072,1.6216617210682494,policy_session__f02_03
session_sequence,3,1,student_t_shared,7,4,-0.03830235139512649,0.06410885904301734,5.387905486466672,0.4118568623119172,0.1924772664645908,0.645676104426872,1.6387096774193548,policy_session__f02_03
session_sequence,3,1,student_t_shared,7,5,0.0789746333873921,0.14014754811312485,5.387905486466672,0.3152630525925008,0.09289749242215486,0.6421074093788474,1.4713584288052373,policy_session__f02_03
session_sequence,3,1,student_t_shared,7,6,-0.06977328075019303,0.15870466313216555,5.387905486466672,0.4458746994190035,0.11053320473959768,0.6868396335695264,1.7023872679045093,policy_session__f02_03
session_sequence,4,1,gaussian_hmm,7,0,-1.7895920479143584e-05,0.023576793351871635,,0.9813396925159531,0.45698556956252645,0.8566539032736193,16.08830275229358,policy_session__f04_05
session_sequence,4,1,gaussian_hmm,7,1,-0.025701514403015414,0.03087535468714053,,0.31622711019740135,0.1809830939118538,0.5886616643694168,1.4939499865555257,policy_session__f04_05
session_sequence,4,1,gaussian_hmm,7,2,0.02483531842019742,0.0308840009690574,,0.334539474596861,0.1869116257858562,0.5682413225924094,1.564340239912759,policy_session__f04_05
session_sequence,4,1,gaussian_hmm,7,3,0.04823705663108685,0.05787803764297941,,0.294904377037752,0.019153718362161634,0.5743631429607093,1.1975560081466394,policy_session__f04_05
session_sequence,4,1,gaussian_hmm,7,4,-0.03594179843323643,0.06810529334290139,,0.3086731054239312,0.018111339131567802,0.6073002569900365,1.188034188034188,policy_session__f04_05
session_sequence,4,1,gaussian_hmm,7,5,0.00019004545200629268,0.09126544048276591,,0.9820990349488546,0.1172025147398938,0.7908721003862971,9.108860759493671,policy_session__f04_05
session_sequence,4,1,gaussian_hmm,7,6,-0.0054519818974581875,0.21011660192625717,,0.9659742805020597,0.020652138506140266,0.849094257620702,8.025316455696203,policy_session__f04_05
session_sequence,5,1,gaussian_hmm,7,0,5.501996744375297e-05,0.02393853224290448,,0.9818951200619039,0.4180655475619504,0.8313924116749084,12.976267529665588,policy_session__f04_05
session_sequence,5,1,gaussian_hmm,7,1,-0.02550426246489349,0.03029683368478147,,0.3065070634919734,0.1995620894588677,0.5775071289800813,1.5279403938265035,policy_session__f04_05
session_sequence,5,1,gaussian_hmm,7,2,0.025076811055418483,0.030551490194718263,,0.3252263486501166,0.20693010808744308,0.5638040621409172,1.5730515191545575,policy_session__f04_05
session_sequence,5,1,gaussian_hmm,7,3,0.04392242257886173,0.059952430657513524,,0.3477295929207,0.02113092134987662,0.573630231466615,1.2908704883227176,policy_session__f04_05
session_sequence,5,1,gaussian_hmm,7,4,-0.034969744013334074,0.0676791320501633,,0.3417065439790907,0.019914503180064644,0.6114119802203771,1.2088607594936709,policy_session__f04_05
session_sequence,5,1,gaussian_hmm,7,5,-5.772777094417138e-05,0.09046499063335749,,0.9825724893884871,0.11496889444965766,0.7612927339817332,8.569948186528498,policy_session__f04_05
session_sequence,5,1,gaussian_hmm,7,6,-0.00525778268209378,0.20560277718954015,,0.9709018984303103,0.019427935912139854,0.8194989960430781,5.704081632653061,policy_session__f04_05
session_sequence,6,1,gaussian_hmm,7,0,1.6577054509786022e-05,0.02368759867560079,,0.9808059193785844,0.5535284876078105,0.8417095928056033,15.27787610619469,policy_session__f06_07
session_sequence,6,1,gaussian_hmm,7,1,-0.024341597645730035,0.029987864518194792,,0.2909250639657277,0.1773061015101478,0.5617307995825417,1.5382475660639778,policy_session__f06_07
session_sequence,6,1,gaussian_hmm,7,2,0.023985228304119127,0.030452567650146138,,0.32161395530590864,0.18250024046939625,0.5675634543886569,1.5745504840940525,policy_session__f06_07
session_sequence,6,1,gaussian_hmm,7,3,0.03483036880924663,0.0644252710503738,,0.46618617452419736,0.017474109461669177,0.5918051771880267,1.329268292682927,policy_session__f06_07
session_sequence,6,1,gaussian_hmm,7,4,-0.03607532362325975,0.06676113369710757,,0.3509303486617668,0.015550354291577159,0.5917188978689059,1.2404092071611252,policy_session__f06_07
session_sequence,6,1,gaussian_hmm,7,5,-0.0003071798966018147,0.09072550449628924,,0.9811997378530596,0.05059476097342012,0.7363113792958015,6.630252100840337,policy_session__f06_07
session_sequence,6,1,gaussian_hmm,7,6,-0.004960636452095829,0.2066969215739049,,0.9687030868026623,0.003045945685979031,0.8026270214273229,4.130434782608695,policy_session__f06_07
session_sequence,7,1,student_t_state,7,0,2.2428030786779365e-05,0.023906538409750048,8.215126687366622,0.9870535631540457,0.48282671556527257,0.8248705449972011,14.947598253275109,policy_session__f06_07
session_sequence,7,1,student_t_state,7,1,0.020101985791466243,0.03865262140527938,4.857055682883321,0.4024852034601123,0.20174201283588405,0.5973581255539501,1.6573001158748553,policy_session__f06_07
session_sequence,7,1,student_t_state,7,2,-0.019890613120492985,0.038688466224147205,4.783046027141755,0.38532634520362474,0.20047252979758798,0.5940838756824355,1.635030198446937,policy_session__f06_07
session_sequence,7,1,student_t_state,7,3,-0.039518069252421566,0.06839656786221694,4.796071257769348,0.36993184899200826,0.038437125326186615,0.5949751090080024,1.5549215406562054,policy_session__f06_07
session_sequence,7,1,student_t_state,7,4,0.03842898141580587,0.06857798054192339,4.982402354195242,0.3942573054756019,0.039918188870865366,0.599566619775794,1.5810055865921788,policy_session__f06_07
session_sequence,7,1,student_t_state,7,5,-0.0858721572544187,0.1529670313726721,3.9710790062316907,0.37287329324053403,0.018336977219832146,0.7151016329899128,1.7105263157894737,policy_session__f06_07
session_sequence,7,1,student_t_state,7,6,0.08124702619853381,0.1539763306396968,4.05048161088332,0.3606145339673161,0.018266450384371254,0.71238829890917,1.7266666666666666,policy_session__f06_07
session_sequence,8,1,student_t_state,7,0,-6.181533284333758e-05,0.02360583386060738,8.686544071293346,0.9861048863694475,0.16361755769603722,0.7494433428024614,7.6006006006006,policy_session__f08_09
session_sequence,8,1,student_t_state,7,1,-0.021075771283249268,0.03790594439998805,4.744209266179375,0.37785117373010896,0.19584329950223026,0.5748673714462759,1.622656668452062,policy_session__f08_09
session_sequence,8,1,student_t_state,7,2,0.01885027734720219,0.038454063068914836,4.7589893038090505,0.455085336000859,0.22383476630680715,0.5993491625365227,1.8194955333683658,policy_session__f08_09
session_sequence,8,1,student_t_state,7,3,-0.040501162862882696,0.06842980402030234,4.857962344875353,0.3657341846407325,0.16691447410950935,0.6109657324024157,1.6625885383129426,policy_session__f08_09
session_sequence,8,1,student_t_state,7,4,0.03805179759133012,0.07048839352742516,4.708841834016828,0.4059200498055457,0.18039304415282179,0.6344357861528985,1.8108371187540557,policy_session__f08_09
session_sequence,8,1,student_t_state,7,5,-0.09211666685432884,0.15689023864204962,3.928519546804232,0.3176654837461628,0.031773223867089015,0.6372591044854893,1.5146379044684128,policy_session__f08_09
session_sequence,8,1,student_t_state,7,6,0.0769868041808329,0.16872795010625088,3.9317169177166393,0.3983573318815876,0.037623634365505206,0.6634632651281871,1.7347242921013413,policy_session__f08_09
session_sequence,9,1,student_t_state,7,0,1.750826027585575e-05,0.023755146339014953,8.588588068760687,0.9861488375555639,0.09501447637878681,0.7021369033010175,5.225242718446602,policy_session__f08_09
session_sequence,9,1,student_t_state,7,1,-0.020259713898103132,0.038567032294753584,5.01602264583804,0.3953902924346429,0.22576089259233106,0.5738815414150857,1.665971860343929,policy_session__f08_09
session_sequence,9,1,student_t_state,7,2,0.019177155486720106,0.03910769725676898,4.845107311691712,0.45249981288304036,0.24415648612386132,0.5849556884733579,1.751076221828311,policy_session__f08_09
session_sequence,9,1,student_t_state,7,3,-0.03961720888601393,0.06973916835648816,5.1177300851236325,0.4012262855504932,0.19521926417625873,0.6055434028869633,1.7059549521752546,policy_session__f08_09
session_sequence,9,1,student_t_state,7,4,0.03917587894102146,0.07293875464978171,4.812426293614902,0.4271764022742648,0.19875008827060237,0.6161006020554801,1.7261576203618523,policy_session__f08_09
session_sequence,9,1,student_t_state,7,5,-0.08896447698635224,0.16022644105356146,3.9189643166231964,0.3622371903994441,0.02051408798813643,0.6255233578118364,1.5289473684210526,policy_session__f08_09
session_sequence,9,1,student_t_state,7,6,0.08196510683336881,0.1699848991027949,3.8701776039210607,0.3804419247497246,0.020584704470023304,0.6371710382457559,1.606060606060606,policy_session__f08_09
