horizon_min,family,model_key,k,internal_state,display_state,model_mean_return_pct,model_scale_pct,model_std_return_pct,model_df,self_transition,expected_duration_observations,expected_duration_trading_minutes,test_count,test_share,test_mean_return_pct,test_std_return_pct,mean_confidence,mean_run_bars,median_run_bars,p90_run_bars,mean_trading_minutes,mean_calendar_minutes,fold,stable_state_id,alignment_cost,alignment_status
1,gaussian_hmm,h1__gaussian_hmm,7,6,0,-4.6187700003201125e-05,0.018068528637044088,0.018068528637044088,,0.9780826003442032,45.62585049798634,45.62585049798634,5205,0.16812558545172648,-5.051262395673046e-05,0.017965291325474322,0.79350696740866,11.883561643835616,3.0,33.0,11.883561643835616,15.582191780821917,2,h1__gaussian_hmm::R001,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,4,1,0.011727640295719993,0.023811201828562268,0.023811201828562268,,0.4742058068053802,1.9018848304965128,1.9018848304965128,5142,0.16609063600245486,0.017928557150646278,0.017030660156904076,0.5303527556033119,1.752556237218814,1.0,3.0,1.752556237218814,1.9979550102249488,2,h1__gaussian_hmm::R002,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,0,2,-0.021538395498791225,0.02575245613639553,0.02575245613639553,,0.2893465187297111,1.407155563654604,1.407155563654604,4667,0.15074776317064506,-0.030047744334450278,0.018672110750137742,0.5825051582613636,1.404876580373269,1.0,2.0,1.404876580373269,1.7028898254063818,2,h1__gaussian_hmm::R003,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,1,3,0.041010786881424656,0.033638446553294,0.033638446553294,,0.13906677102132112,1.161530263138171,1.161530263138171,1236,0.039923770147614585,0.06136029650079938,0.022203158893959348,0.49518743160951534,1.2768595041322315,1.0,2.0,1.2768595041322315,1.2768595041322315,2,h1__gaussian_hmm::R004,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,2,4,-0.012092145241921908,0.06447768208657047,0.06447768208657047,,0.5486503535176073,2.21557723107469,2.21557723107469,783,0.025291514583804388,-0.05240457699321988,0.07708966948865144,0.5889118381492068,1.5,1.0,3.0,1.5,1.5,2,h1__gaussian_hmm::R005,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,3,5,0.001386133016683085,0.07703685375359916,0.07703685375359916,,0.9876960239068225,81.27454023212047,81.27454023212047,9533,0.3079233825381957,-0.0007812311393315969,0.08045990901193761,0.8383558489147073,13.18533886583679,4.0,37.80000000000007,13.18533886583679,18.164591977869986,2,h1__gaussian_hmm::R006,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,5,6,-0.008527786526943616,0.19327158603998712,0.19327158603998712,,0.9612605925801885,25.813507913613442,25.813507913613442,4393,0.14189734810555896,-0.0006121776916166488,0.19118811595044208,0.848045779494734,9.307203389830509,5.0,20.900000000000034,9.307203389830509,11.213983050847459,2,h1__gaussian_hmm::R007,,new_reference
1,student_t_shared,h1__student_t_shared,7,6,0,-2.516277872357415e-06,0.01699554214234339,0.019942795771600963,7.306463484460173,0.9883862776988851,86.10503799492443,86.10503799492443,5921,0.19125294744662294,-0.0001531257408319344,0.020296438938081373,0.8136799511346525,14.655940594059405,2.0,42.39999999999998,14.655940594059405,19.334158415841586,2,h1__student_t_shared::R001,,new_reference
1,student_t_shared,h1__student_t_shared,7,4,1,0.011583832256920211,0.021222166950141598,0.02490237367968643,7.306463484460173,0.49334065834265356,1.9737127449952354,1.9737127449952354,4070,0.13146419457992828,0.0162603043427345,0.0150235068192259,0.5260789589010526,1.6958333333333333,1.0,3.0,1.6958333333333333,2.033333333333333,2,h1__student_t_shared::R002,,new_reference
1,student_t_shared,h1__student_t_shared,7,0,2,-0.020656062098514935,0.021894794029393736,0.025691643263417652,7.306463484460173,0.29213273217980934,1.4126942231407364,1.4126942231407364,4016,0.12971995219483834,-0.028210949097017445,0.016749039901230316,0.550245886933301,1.3781743308167467,1.0,2.0,1.3781743308167467,1.625257378174331,2,h1__student_t_shared::R003,,new_reference
1,student_t_shared,h1__student_t_shared,7,1,3,0.04034126462038544,0.029722011022717848,0.03487620405297681,7.306463484460173,0.2320749099060224,1.3022103495506592,1.3022103495506592,1698,0.05484673277560645,0.05753570593342712,0.02603876773757042,0.5444836146036162,1.2971734148204737,1.0,2.0,1.2971734148204737,1.2971734148204737,2,h1__student_t_shared::R004,,new_reference
1,student_t_shared,h1__student_t_shared,7,2,4,-0.027052328758613915,0.04516345265739102,0.05299539756620727,7.306463484460173,0.36352172701248076,1.5711455401394496,1.5711455401394496,724,0.023385768274169064,-0.07707649131957951,0.034494606493876326,0.5514791924402557,1.3284403669724771,1.0,2.0,1.3284403669724771,1.3284403669724771,2,h1__student_t_shared::R005,,new_reference
1,student_t_shared,h1__student_t_shared,7,3,5,0.0015687441887005475,0.06596453979953024,0.07740367058442585,7.306463484460173,0.9930539739725942,143.96721176316706,143.96721176316706,9163,0.29597209212183856,-0.0015084820861774274,0.08074491608242924,0.8425755908073592,16.047285464098074,3.0,54.0,16.047285464098074,22.35201401050788,2,h1__student_t_shared::R006,,new_reference
1,student_t_shared,h1__student_t_shared,7,5,6,-0.0029088472104842607,0.15012730677083572,0.1761613835908178,7.306463484460173,0.987421393303586,79.50006102703642,79.50006102703642,5367,0.17335831260699636,-0.0006862246511935236,0.17510659128609155,0.8914169818538349,18.31740614334471,5.0,52.80000000000001,18.31740614334471,22.92491467576792,2,h1__student_t_shared::R007,,new_reference
1,student_t_state,h1__student_t_state,7,6,0,9.979662704794453e-06,0.017001587215900234,0.020817057788226446,6.006405082557219,0.9890810918249342,91.5842485316966,91.5842485316966,6424,0.2075002422558868,-0.00021662453591300267,0.02059285878878243,0.8331781525936374,15.115294117647059,3.0,43.60000000000002,15.115294117647059,19.985882352941175,2,h1__student_t_state::R001,,new_reference
1,student_t_state,h1__student_t_state,7,0,1,-0.01698614411544929,0.02746171968831144,0.03536682455405283,5.036832389542801,0.35740519821717065,1.5561906153389005,1.5561906153389005,4366,0.14102522691301397,-0.0315816594356005,0.023694203437833305,0.5893143739504889,1.5969275786393562,1.0,3.0,1.5969275786393562,2.0248719824433064,2,h1__student_t_state::R002,,new_reference
1,student_t_state,h1__student_t_state,7,4,2,0.01659605236016994,0.029133116142948553,0.03543118140108412,6.174498309252437,0.4285146659879988,1.7498261818543885,1.7498261818543885,4683,0.15126457572919022,0.02972698091957181,0.02498592697581313,0.6141604912358788,1.6730975348338692,1.0,3.0,1.6730975348338692,1.9303322615219722,2,h1__student_t_state::R003,,new_reference
1,student_t_state,h1__student_t_state,7,1,3,0.037467862102593175,0.04915592088572407,0.05921703907256049,6.432150334988015,0.4083637842234692,1.6902278348317235,1.6902278348317235,4581,0.14796989566846475,0.05896734729087209,0.04725073551257567,0.6495880819615552,1.6147338738103632,1.0,3.0,1.6147338738103632,1.9319703912583714,2,h1__student_t_state::R004,,new_reference
1,student_t_state,h1__student_t_state,7,2,4,-0.03558184761118707,0.05053246604942585,0.06445977248430565,5.1888590373835735,0.4084221404213262,1.6903945673562015,1.6903945673562015,4889,0.1579185374204593,-0.05982098084978031,0.04598559516717735,0.6547056145659145,1.6887737478411053,1.0,3.0,1.6887737478411053,1.968566493955095,2,h1__student_t_state::R005,,new_reference
1,student_t_state,h1__student_t_state,7,3,5,0.08107660735654487,0.09549312960315011,0.13770000738964674,3.852999309896121,0.3859479072306576,1.6285263282632143,1.6285263282632143,2960,0.09561032333085694,0.13297216740158785,0.10802889217648962,0.6841094108519415,1.6104461371055494,1.0,3.0,1.6104461371055494,1.7573449401523396,2,h1__student_t_state::R006,,new_reference
1,student_t_state,h1__student_t_state,7,5,6,-0.0812308336013589,0.10931212240554082,0.1692933905826368,3.430083181997588,0.42908560329930084,1.7515760782684349,1.7515760782684349,3056,0.09871119868212798,-0.12919892641184594,0.10933742191539585,0.7068014573238568,1.673603504928806,1.0,3.0,1.673603504928806,1.9693318729463307,2,h1__student_t_state::R007,,new_reference
2,gaussian_hmm,h2__gaussian_hmm,7,0,0,0.000227717645680006,0.026798889163724308,0.026798889163724308,,0.9773183204927179,44.08844590538127,88.17689181076254,3123,0.20175721945862135,0.00028923625042472523,0.02622969604074667,0.7935875217816545,11.740601503759398,4.0,36.5,23.481203007518797,30.586466165413533,2,h2__gaussian_hmm::R001,,new_reference
2,gaussian_hmm,h2__gaussian_hmm,7,4,1,0.02030924346266913,0.03404579209246151,0.03404579209246151,,0.31131015378438587,1.4520324431891236,2.9040648863782472,2375,0.153433684346534,0.028886579734462237,0.023980159395710337,0.5013934484474535,1.4993686868686869,1.0,3.0,2.9987373737373737,3.226010101010101,2,h2__gaussian_hmm::R002,,new_reference
2,gaussian_hmm,h2__gaussian_hmm,7,1,2,-0.027287269332712832,0.037498441400458604,0.037498441400458604,,0.23757974286621195,1.3116125793395885,2.623225158679177,2488,0.16073389753860068,-0.039805154868502196,0.02881891478066169,0.5490533711390229,1.3883928571428572,1.0,2.0,2.7767857142857144,3.0279017857142856,2,h2__gaussian_hmm::R003,,new_reference
