comparison,left,right,days,block_days,iterations,mean_difference,ci_95_low,ci_95_high,probability_mean_positive
gain_vs_student,h2__student_t_state,zero,250,5,2000,0.21587485057228303,0.16972030253131418,0.2678361524342199,1.0
gain_vs_student,h2__student_t_state,zero,250,10,2000,0.21587485057228303,0.16055716949473148,0.28407052456841314,1.0
gain_vs_student,h2__student_t_state,zero,250,20,2000,0.21587485057228303,0.1463450465443906,0.2921441264926177,1.0
horizon_gain_difference,h1__gaussian_hmm,h2__gaussian_hmm,250,1,2000,0.03345075851936843,0.024779908706058843,0.0415687226329006,1.0
horizon_gain_difference,h1__gaussian_hmm,h2__gaussian_hmm,250,5,2000,0.03345075851936843,0.026033459218718236,0.04139070162866191,1.0
horizon_gain_difference,h1__gaussian_hmm,h2__gaussian_hmm,250,10,2000,0.03345075851936843,0.026061385999872056,0.04216555663533739,1.0
horizon_gain_difference,h1__gaussian_hmm,h2__gaussian_hmm,250,20,2000,0.03345075851936843,0.025940671349464428,0.04252348038835736,1.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_shared,250,1,2000,-0.009156301861985718,-0.0175001954680394,-0.004423451589992351,0.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_shared,250,5,2000,-0.009156301861985718,-0.017131416244556705,-0.004299251893080116,0.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_shared,250,10,2000,-0.009156301861985718,-0.01712628056225388,-0.004168546982315288,0.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_shared,250,20,2000,-0.009156301861985718,-0.017332776248054415,-0.0037979020842457472,0.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_state,250,1,2000,-0.00980010310053824,-0.018488061927952184,-0.004833218299442617,0.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_state,250,5,2000,-0.00980010310053824,-0.018115594673257674,-0.004870399419376157,0.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_state,250,10,2000,-0.00980010310053824,-0.018187097401660784,-0.0048025840084003285,0.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_state,250,20,2000,-0.00980010310053824,-0.018151145909072252,-0.004334323005774395,0.0
hmm_family_difference,h1__student_t_shared,h1__student_t_state,250,1,2000,-0.0006438012385525234,-0.0013612654101291363,6.747108973991152e-05,0.037
hmm_family_difference,h1__student_t_shared,h1__student_t_state,250,5,2000,-0.0006438012385525234,-0.0014755755487442285,0.00014897198390349356,0.057
hmm_family_difference,h1__student_t_shared,h1__student_t_state,250,10,2000,-0.0006438012385525234,-0.0016649569191403756,0.00025584925980840764,0.095
hmm_family_difference,h1__student_t_shared,h1__student_t_state,250,20,2000,-0.0006438012385525234,-0.0018527924851183244,0.00044308468338911586,0.133
hmm_family_difference,h2__gaussian_hmm,h2__student_t_shared,250,1,2000,-0.010272456016351125,-0.013740676551927348,-0.0077758841956033,0.0
hmm_family_difference,h2__gaussian_hmm,h2__student_t_shared,250,5,2000,-0.010272456016351125,-0.013871537448386212,-0.0076806921892493465,0.0
hmm_family_difference,h2__gaussian_hmm,h2__student_t_shared,250,10,2000,-0.010272456016351125,-0.01438637148108431,-0.007397532007798321,0.0
hmm_family_difference,h2__gaussian_hmm,h2__student_t_shared,250,20,2000,-0.010272456016351125,-0.014872035772872754,-0.007047573296654988,0.0
hmm_family_difference,h2__gaussian_hmm,h2__student_t_state,250,1,2000,-0.010207850534345458,-0.013885451990445496,-0.007639001641278352,0.0
hmm_family_difference,h2__gaussian_hmm,h2__student_t_state,250,5,2000,-0.010207850534345458,-0.01396817163529848,-0.007582938775102951,0.0
hmm_family_difference,h2__gaussian_hmm,h2__student_t_state,250,10,2000,-0.010207850534345458,-0.014360250238183794,-0.00731202510757456,0.0
hmm_family_difference,h2__gaussian_hmm,h2__student_t_state,250,20,2000,-0.010207850534345458,-0.014862842934643112,-0.007118755692504463,0.0
hmm_family_difference,h2__student_t_shared,h2__student_t_state,250,1,2000,6.460548200566762e-05,-0.0002672783438614023,0.00039032482862018836,0.6365
hmm_family_difference,h2__student_t_shared,h2__student_t_state,250,5,2000,6.460548200566762e-05,-0.00026237289724200446,0.00043695547039137054,0.64
hmm_family_difference,h2__student_t_shared,h2__student_t_state,250,10,2000,6.460548200566762e-05,-0.0002846582087618057,0.000443918666096061,0.627
hmm_family_difference,h2__student_t_shared,h2__student_t_state,250,20,2000,6.460548200566762e-05,-0.00034032379109910193,0.0005169128667514663,0.595
