horizon_min,family,model_key,k,internal_state,display_state,model_mean_return_pct,model_scale_pct,model_std_return_pct,model_df,self_transition,expected_duration_observations,expected_duration_trading_minutes,test_count,test_share,test_mean_return_pct,test_std_return_pct,mean_confidence,mean_run_bars,median_run_bars,p90_run_bars,mean_trading_minutes,mean_calendar_minutes,fold,stable_state_id,alignment_cost,alignment_status
1,gaussian_hmm,h1__gaussian_hmm,7,6,0,-8.501151096959811e-05,0.017711076009611117,0.017711076009611117,,0.976787295325278,43.079857087441056,43.079857087441056,5096,0.16460479989663748,2.1595104676816944e-08,0.017507498327135492,0.7762955290475185,9.81888246628131,2.0,27.19999999999999,9.81888246628131,9.81888246628131,2,h1__gaussian_hmm::R001,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,4,1,0.012248719154684555,0.023576924052171978,0.023576924052171978,,0.46536270003760466,1.8704269232063244,1.8704269232063244,5112,0.16512161245518267,0.01849502055545162,0.01690044849190673,0.5306236827564654,1.7091273821464392,1.0,3.0,1.7091273821464392,1.7091273821464392,2,h1__gaussian_hmm::R002,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,0,2,-0.02142690098383365,0.025393289003207642,0.025393289003207642,,0.29455553851039357,1.417546035996107,1.417546035996107,4739,0.15307341968409832,-0.029810721335025502,0.018330825566859044,0.5807970130711131,1.4041481481481481,1.0,2.0,1.4041481481481481,1.4041481481481481,2,h1__gaussian_hmm::R003,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,1,3,0.04036100045578381,0.03425560979060146,0.03425560979060146,,0.1487672445429089,1.1747668232797557,1.1747668232797557,1199,0.03872864110597887,0.061531821531762974,0.02287100729151913,0.5021015778969918,1.286480686695279,1.0,2.0,1.286480686695279,1.286480686695279,2,h1__gaussian_hmm::R004,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,2,4,-0.014728305605693609,0.06332630609878082,0.06332630609878082,,0.4738839452160524,1.9007213159664085,1.9007213159664085,584,0.018863658386898803,-0.0668971186535441,0.06937307183352381,0.5938143369954899,1.342528735632184,1.0,2.0,1.342528735632184,1.342528735632184,2,h1__gaussian_hmm::R005,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,3,5,0.00141245282347018,0.07620703883496857,0.07620703883496857,,0.9862567718538954,72.76310844649986,72.76310844649986,9801,0.3165799928938273,-0.0011092270179540117,0.07942829027522079,0.820386438414948,11.370069605568446,4.0,32.0,11.370069605568446,11.370069605568446,2,h1__gaussian_hmm::R006,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,5,6,-0.00844072752856284,0.19217149709939305,0.19217149709939305,,0.9582584083316528,23.956920664295197,23.956920664295197,4428,0.14302787557737653,-0.00016851399064075922,0.19128394234726287,0.846417989542746,8.716535433070867,5.0,20.0,8.716535433070867,8.716535433070867,2,h1__gaussian_hmm::R007,,new_reference
1,student_t_shared,h1__student_t_shared,6,0,0,6.692665896430985e-05,0.017175798471139675,0.02015442675545353,7.3062407172398185,0.987229794133725,78.30727323205609,78.30727323205609,6420,0.20737103911625052,-6.964535440036031e-05,0.019986193086929113,0.8169765872819563,12.763419483101393,3.0,35.0,12.763419483101393,12.763419483101393,2,h1__student_t_shared::R001,,new_reference
1,student_t_shared,h1__student_t_shared,6,1,1,-0.011419092499308737,0.02377301106564564,0.02789572846259352,7.3062407172398185,0.5044918210278783,2.0181301589701146,2.0181301589701146,5010,0.1618269323944572,-0.01887087460211344,0.019386194493045055,0.5765945327042268,1.9173363949483353,1.0,4.0,1.9173363949483353,1.9173363949483353,2,h1__student_t_shared::R002,,new_reference
1,student_t_shared,h1__student_t_shared,6,2,2,0.026591867354000022,0.02777508460240355,0.032591841898138164,7.3062407172398185,0.312519558624395,1.4545868359528353,1.4545868359528353,3553,0.11476468878193741,0.03844670463730887,0.022965339559798206,0.6164313636475572,1.3437972768532527,1.0,2.0,1.3437972768532527,1.3437972768532527,2,h1__student_t_shared::R003,,new_reference
1,student_t_shared,h1__student_t_shared,6,5,3,-0.03635424809285707,0.038552150971495364,0.045237867941089874,7.3062407172398185,0.20604689835483098,1.2595202385731301,1.2595202385731301,523,0.01689331050744533,-0.08050026930302728,0.026843705612720217,0.5249922824961106,1.1223175965665235,1.0,2.0,1.1223175965665235,1.1223175965665235,2,h1__student_t_shared::R004,,new_reference
1,student_t_shared,h1__student_t_shared,6,4,4,0.001692708346570939,0.06416937066520169,0.07529762783305066,7.3062407172398185,0.9898842291779159,98.85554127193745,98.85554127193745,9883,0.31922865725637134,-0.001944408403781405,0.07830604296578161,0.8274248592799479,13.822377622377623,4.0,45.60000000000002,13.822377622377623,13.822377622377623,2,h1__student_t_shared::R005,,new_reference
1,student_t_shared,h1__student_t_shared,6,3,5,-0.0026224218579005668,0.14649450357119811,0.1718995915830822,7.3062407172398185,0.9860931650808518,71.90708783226485,71.90708783226485,5570,0.17991537194353824,-0.0007052132950878155,0.17328483290973284,0.8900416370252272,16.98170731707317,5.0,49.30000000000001,16.98170731707317,16.98170731707317,2,h1__student_t_shared::R006,,new_reference
1,student_t_state,h1__student_t_state,7,6,0,-2.3498863759202463e-05,0.01678987543331397,0.020429954960712825,6.1614020990774545,0.9884293984259787,86.42592985357213,86.42592985357213,6213,0.20068477664007237,-0.00017732376875115083,0.019756375522613497,0.8203851192410408,11.613084112149533,2.0,32.60000000000002,11.613084112149533,11.613084112149533,2,h1__student_t_state::R001,,new_reference
1,student_t_state,h1__student_t_state,7,0,1,-0.017232045476024332,0.027244169608235717,0.03488784058858686,5.125789706996759,0.35506938328030596,1.5505543915503546,1.5505543915503546,4393,0.14189734810555896,-0.0314290381055345,0.023035138217521258,0.5790021143113327,1.5517484987636878,1.0,3.0,1.5517484987636878,1.5517484987636878,2,h1__student_t_state::R002,,new_reference
1,student_t_state,h1__student_t_state,7,4,2,0.01653626485784402,0.02885904289708506,0.03498037555336323,6.2624464868476295,0.4332064580635468,1.7643108575011188,1.7643108575011188,4804,0.15517297070318808,0.029069200516941368,0.02453092391965204,0.6059746080670771,1.652562779497764,1.0,3.0,1.652562779497764,1.652562779497764,2,h1__student_t_state::R003,,new_reference
1,student_t_state,h1__student_t_state,7,1,3,0.03810574361512934,0.04889471027544845,0.058831911752963546,6.466492536333359,0.40461844212481124,1.679595188619585,1.679595188619585,4606,0.14877741529119157,0.05980290300023667,0.04718913807037165,0.6428025469020368,1.5932203389830508,1.0,3.0,1.5932203389830508,1.5932203389830508,2,h1__student_t_state::R004,,new_reference
1,student_t_state,h1__student_t_state,7,2,4,-0.03577245931027357,0.050461855034906924,0.06409445931548222,5.261058261942168,0.41213638465647773,1.7010748307932664,1.7010748307932664,5023,0.16224684259827513,-0.059374433316939694,0.04561281319168931,0.647116699144096,1.6918154260693836,1.0,3.0,1.6918154260693836,1.6918154260693836,2,h1__student_t_state::R005,,new_reference
1,student_t_state,h1__student_t_state,7,3,5,0.08212678961641205,0.09523655870501906,0.13630025405193125,3.907916237195315,0.38406370360927994,1.6235445221524154,1.6235445221524154,2917,0.09422138957976679,0.13385018252490577,0.10769095957281745,0.6818502200032561,1.6018671059857221,1.0,3.0,1.6018671059857221,1.6018671059857221,2,h1__student_t_state::R006,,new_reference
1,student_t_state,h1__student_t_state,7,5,6,-0.08192935719486223,0.10929216048584163,0.16997991795196682,3.4095465114902237,0.4322866643718505,1.7614523690790962,1.7614523690790962,3003,0.0969992570819471,-0.13045942987444178,0.1108139669192767,0.7074251389749235,1.6637119113573406,1.0,3.0,1.6637119113573406,1.6637119113573406,2,h1__student_t_state::R007,,new_reference
2,gaussian_hmm,h2__gaussian_hmm,7,6,0,0.0002161919067958668,0.026366816551241175,0.026366816551241175,,0.9762069482701028,42.029076864631364,84.05815372926273,3141,0.20292008527682667,0.0005357341285837325,0.02551857105467973,0.7686710591840522,9.404191616766466,3.0,26.0,18.808383233532933,18.808383233532933,2,h2__gaussian_hmm::R001,,new_reference
2,gaussian_hmm,h2__gaussian_hmm,7,0,1,0.019984155794404653,0.03377612439087724,0.03377612439087724,,0.3074538520882354,1.4439470972660833,2.8878941945321666,2344,0.1514309709929582,0.028116889847461496,0.023794076319046495,0.49056996119799007,1.4495980210265924,1.0,2.0,2.899196042053185,2.899196042053185,2,h2__gaussian_hmm::R002,,new_reference
