date,timestamp,window_start,log_return,session,sequence_reset,internal_state,state_id,confidence,p_state_0,p_state_1,p_state_2,p_state_3,p_state_4,p_state_5,p_state_6
2026-02-26,2026-02-26 09:01:00,2026-02-26 09:00:00,0.00034210590955061965,AM,True,2,h1__student_t_state::R003,0.47407212493348994,0.1286620064183063,0.2306495700832917,0.47407212493348994,0.03106671051235308,0.016064175826534896,0.1161622550972995,0.0033231571287245026
2026-02-26,2026-02-26 09:02:00,2026-02-26 09:01:00,0.00024428972883176617,AM,False,2,h1__student_t_state::R003,0.4614616784473833,0.1685007507298071,0.26888769433176324,0.4614616784473833,0.03318997387623071,0.0032369408488826528,0.06198924113723527,0.002733720628697792
2026-02-26,2026-02-26 09:03:00,2026-02-26 09:02:00,0.0007813263411446537,AM,False,2,h1__student_t_state::R003,0.586184939838027,0.10816443737094418,0.0401492054826726,0.586184939838027,0.03879316273907638,0.00899263511161382,0.21464795270623863,0.0030676667514273315
2026-02-26,2026-02-26 09:04:00,2026-02-26 09:03:00,-0.0004394209479196473,AM,False,0,h1__student_t_state::R002,0.6152922650097236,0.6152922650097236,0.020116221550988203,0.1206086541792216,0.18265665798553093,0.0022204410715143713,0.055002907411498686,0.004102852791522645
2026-02-26,2026-02-26 09:05:00,2026-02-26 09:04:00,0.0001464951048839992,AM,False,2,h1__student_t_state::R003,0.5813764985984944,0.22044395887378332,0.051459382712862586,0.5813764985984944,0.04994579360470974,0.0011534141811796557,0.09449212364677621,0.0011288283821941803
2026-02-26,2026-02-26 09:06:00,2026-02-26 09:05:00,-0.00034185530086546683,AM,False,0,h1__student_t_state::R002,0.6742787678104654,0.6742787678104654,0.041529140849150485,0.17188832080977953,0.07828985175828942,0.0004696385905482136,0.03282115894480304,0.000723121236963975
2026-02-26,2026-02-26 09:07:00,2026-02-26 09:06:00,0.00024419428218342586,AM,False,2,h1__student_t_state::R003,0.6862840047283287,0.18291287785483826,0.05868571261707604,0.6862840047283287,0.022379802664537797,0.0002698936601088298,0.049150340660290254,0.0003173678148200941
2026-02-26,2026-02-26 09:08:00,2026-02-26 09:07:00,0.00039058686171780383,AM,False,2,h1__student_t_state::R003,0.71870446774748,0.17723992875809277,0.039070783060989385,0.71870446774748,0.01625008337841538,0.00028673710820754185,0.04829509507699174,0.00015290486982313934
2026-02-26,2026-02-26 09:09:00,2026-02-26 09:08:00,-0.00029292584303580136,AM,False,0,h1__student_t_state::R002,0.7155251706899316,0.7155251706899316,0.03756410280933389,0.20025586851618662,0.03144446137771916,0.0001137087958434767,0.014946114448055044,0.00015057336293034624
2026-02-26,2026-02-26 09:10:00,2026-02-26 09:09:00,0.000341738475754772,AM,False,2,h1__student_t_state::R003,0.770931582547644,0.1557316889369722,0.03621867316925712,0.770931582547644,0.011036351950056702,8.815430906105645e-05,0.025878008630640083,0.00011554045636868073
2026-02-26,2026-02-26 09:11:00,2026-02-26 09:10:00,4.8810250162477066e-05,AM,False,2,h1__student_t_state::R003,0.4900878203540314,0.41585507326837784,0.07089140626707693,0.4900878203540314,0.009852625463088382,5.896451120416019e-05,0.013205329316578114,4.8780819643068685e-05
2026-02-26,2026-02-26 09:12:00,2026-02-26 09:11:00,0.0003903962571541167,AM,False,2,h1__student_t_state::R003,0.7632656731227399,0.1649004087664187,0.047535729725064764,0.7632656731227399,0.0065717624559337206,5.9235133857346544e-05,0.017621622659148607,4.5568136837038873e-05
2026-02-26,2026-02-26 09:13:00,2026-02-26 09:12:00,0.000243920288059734,AM,False,2,h1__student_t_state::R003,0.6727826384125133,0.2507335978397121,0.05663966738011745,0.6727826384125133,0.0058355102278606205,4.7003546657003176e-05,0.013932426396833794,2.9156196305692964e-05
2026-02-26,2026-02-26 09:14:00,2026-02-26 09:13:00,-0.00048790008774263384,AM,False,0,h1__student_t_state::R002,0.793874732854368,0.793874732854368,0.02365304606890313,0.1554371077127162,0.020118252421201216,3.927871490759492e-05,0.006804792181103994,7.279004679973519e-05
2026-02-26,2026-02-26 09:15:00,2026-02-26 09:14:00,0.0006342237070745979,AM,False,2,h1__student_t_state::R003,0.831566028376705,0.11334247718543812,0.008016551323571331,0.831566028376705,0.010550346982592159,0.00011206891263354791,0.03628033329807436,0.00013219392098538527
2026-02-26,2026-02-26 09:16:00,2026-02-26 09:15:00,-0.00014632361933201947,AM,False,0,h1__student_t_state::R002,0.6537546148964882,0.6537546148964882,0.01563447317278546,0.30117045655822294,0.016772223407282166,7.09095857547683e-05,0.012533840980442393,6.348139902409191e-05
2026-02-26,2026-02-26 09:17:00,2026-02-26 09:16:00,-0.0002927114861371899,AM,False,0,h1__student_t_state::R002,0.6935342455294172,0.6935342455294172,0.026391921984691823,0.25228629602790664,0.01994554848105366,3.4902036386713343e-05,0.007709260637032553,9.78253035113668e-05
2026-02-26,2026-02-26 09:18:00,2026-02-26 09:17:00,-0.0008298148036758764,AM,False,0,h1__student_t_state::R002,0.718176686744977,0.718176686744977,0.004464350015027442,0.17046425447731398,0.09092269185218387,0.00012990037244544372,0.014973341885017574,0.0008687746530346813
2026-02-26,2026-02-26 09:19:00,2026-02-26 09:18:00,9.766101868202928e-05,AM,False,2,h1__student_t_state::R003,0.6125630669965534,0.2928681422973147,0.0316264523302421,0.6125630669965534,0.024056206398458943,0.00018652608214890333,0.03838598519754023,0.0003136206977417783
2026-02-26,2026-02-26 09:20:00,2026-02-26 09:19:00,0.0,AM,False,2,h1__student_t_state::R003,0.4497208437409675,0.4439922649870908,0.06948314165912393,0.4497208437409675,0.017716597581498246,0.00011310296145897117,0.018859271571069654,0.00011477749879084031
2026-02-26,2026-02-26 09:21:00,2026-02-26 09:20:00,0.0002441108275273627,AM,False,2,h1__student_t_state::R003,0.6769486597033689,0.21265183718898348,0.08394996802764272,0.6769486597033689,0.008927353053423683,6.943337065847239e-05,0.017383794709585117,6.895394633772901e-05
2026-02-26,2026-02-26 09:22:00,2026-02-26 09:21:00,0.00014643789838972025,AM,False,2,h1__student_t_state::R003,0.5590631461966461,0.2934487618853525,0.12937123176442988,0.5590631461966461,0.006561128735829106,4.294114920782479e-05,0.011477154698301786,3.563557023275737e-05
2026-02-26,2026-02-26 09:23:00,2026-02-26 09:22:00,4.880786783784771e-05,AM,False,2,h1__student_t_state::R003,0.43201554568575906,0.333653274690046,0.2221619754642193,0.43201554568575906,0.005454775263172208,2.1942729940645665e-05,0.006669468603285894,2.3017563576830213e-05
2026-02-26,2026-02-26 09:24:00,2026-02-26 09:23:00,0.0002927971912387181,AM,False,2,h1__student_t_state::R003,0.6107694989549375,0.1697083433079362,0.207245533397338,0.6107694989549375,0.0038979236292308894,2.105217523194127e-05,0.008337818098098887,1.9830437226615022e-05
2026-02-26,2026-02-26 09:25:00,2026-02-26 09:24:00,0.0008291267819586352,AM,False,2,h1__student_t_state::R003,0.7632982925641739,0.14638570084769564,0.028545838962004546,0.7632982925641739,0.00749803705790418,0.0002149845367673882,0.05398330043461042,7.38455968438997e-05
2026-02-26,2026-02-26 09:26:00,2026-02-26 09:25:00,0.0013154370852522046,AM,False,2,h1__student_t_state::R003,0.5181142199685607,0.1290990598246592,0.0007381686014230065,0.5181142199685607,0.04436628820912654,0.005548284116347292,0.3013844201708207,0.0007495591090625689
2026-02-26,2026-02-26 09:27:00,2026-02-26 09:26:00,-0.00029216985014998947,AM,False,0,h1__student_t_state::R002,0.5748090578763695,0.5748090578763695,0.0033600186915513693,0.16058256242989363,0.18361848644196427,0.001169215001322476,0.07477708273506305,0.0016835768238356932
2026-02-26,2026-02-26 09:28:00,2026-02-26 09:27:00,0.0009249118342205799,AM,False,5,h1__student_t_state::R005,0.47218877443270957,0.05814614619138596,0.0007247066849421209,0.39720673249104316,0.06417568534248153,0.004955639379785734,0.47218877443270957,0.002602315477652148
2026-02-26,2026-02-26 09:29:00,2026-02-26 09:28:00,0.0007782101560061691,AM,False,5,h1__student_t_state::R005,0.5889259406280307,0.04585443641312369,0.00016707306743085474,0.22792980205851157,0.12598546182927967,0.008738407096199528,0.5889259406280307,0.0023988789074239707
