date,timestamp,window_start,log_return,session,sequence_reset,internal_state,state_id,confidence,p_state_0,p_state_1,p_state_2,p_state_3,p_state_4,p_state_5,p_state_6
2026-06-22,2026-06-22 09:01:00,2026-06-22 09:00:00,0.0014727917138737444,AM,True,5,h1__student_t_state::R005,0.4566483362998837,0.032950097831824475,0.0019063670461290573,0.127341659853831,0.044761756446651986,0.314530572216253,0.4566483362998837,0.02186121030542664
2026-06-22,2026-06-22 09:02:00,2026-06-22 09:01:00,-0.0008630975582123219,AM,False,3,h1__student_t_state::R004,0.5096079312558367,0.056061499979546986,9.935242622205347e-05,0.009854805226118457,0.5096079312558367,0.06798976147173867,0.08147091594490186,0.2749157336956353
2026-06-22,2026-06-22 09:03:00,2026-06-22 09:02:00,-0.0006605187852877588,AM,False,3,h1__student_t_state::R004,0.5170565285623563,0.038643489306942815,0.00019049331227922217,0.010260917599818366,0.5170565285623563,0.1032237765535046,0.16838697281196166,0.16223782185313698
2026-06-22,2026-06-22 09:04:00,2026-06-22 09:03:00,0.00025409732064049273,AM,False,5,h1__student_t_state::R005,0.5506721111792885,0.01938895011812231,0.0017885626112693989,0.08211662984865171,0.2069313693163646,0.0888197716455542,0.5506721111792885,0.050282605280749376
2026-06-22,2026-06-22 09:05:00,2026-06-22 09:04:00,0.00020323137962444855,AM,False,5,h1__student_t_state::R005,0.470662977709079,0.055697454756879504,0.004846933204968595,0.12532902580931307,0.2765373434323384,0.0382133391287107,0.470662977709079,0.028712925958710844
2026-06-22,2026-06-22 09:06:00,2026-06-22 09:05:00,-0.00045732870026485983,AM,False,3,h1__student_t_state::R004,0.5668122787432811,0.17182073484275612,0.002829261860682118,0.0352827123437913,0.5668122787432811,0.013696067817299774,0.1849891586348147,0.02456978575737505
2026-06-22,2026-06-22 09:07:00,2026-06-22 09:06:00,-0.00025416190249927424,AM,False,3,h1__student_t_state::R004,0.4055316795001704,0.20403060356598726,0.009728053932106129,0.09320164194976362,0.4055316795001704,0.008399766103791985,0.26725624844465595,0.011852006503524635
2026-06-22,2026-06-22 09:08:00,2026-06-22 09:07:00,0.0,AM,False,5,h1__student_t_state::R005,0.2811223647461716,0.19473537640449143,0.03745376458958056,0.24145402176953304,0.23604725932017676,0.004452616403684261,0.2811223647461716,0.00473459676636236
2026-06-22,2026-06-22 09:09:00,2026-06-22 09:08:00,0.0006098800758260085,AM,False,5,h1__student_t_state::R005,0.5014001793968004,0.05415276902099466,0.008354688907554107,0.31834662091980526,0.10900829326351807,0.005912615630713417,0.5014001793968004,0.0028248328606139948
2026-06-22,2026-06-22 09:10:00,2026-06-22 09:09:00,-0.00030489354370043795,AM,False,0,h1__student_t_state::R002,0.37917998345556714,0.37917998345556714,0.009738627130716269,0.09842601773685909,0.36160489118921163,0.002094732208195946,0.14626025347775828,0.0026954948016915657
2026-06-22,2026-06-22 09:11:00,2026-06-22 09:10:00,5.082204661484374e-05,AM,False,2,h1__student_t_state::R003,0.383576166925,0.2286915216219505,0.0397171231403702,0.383576166925,0.14029640835561452,0.0010731160825164295,0.2048328928800322,0.001812770994515987
2026-06-22,2026-06-22 09:12:00,2026-06-22 09:11:00,5.081946386552826e-05,AM,False,2,h1__student_t_state::R003,0.3971330316244941,0.29949127205399007,0.0917205771731275,0.3971330316244941,0.09480067293300212,0.0007555876198241778,0.11535920223570692,0.0007396563598551319
2026-06-22,2026-06-22 09:13:00,2026-06-22 09:12:00,-0.000152466140106749,AM,False,0,h1__student_t_state::R002,0.4728911328165675,0.4728911328165675,0.15096587514797158,0.2503698213986902,0.07333368652183252,0.0003294892391854071,0.05159072662678128,0.0005192682489715241
2026-06-22,2026-06-22 09:14:00,2026-06-22 09:13:00,0.0002032830214858581,AM,False,2,h1__student_t_state::R003,0.5446479236263778,0.18193826056181087,0.1984083712116478,0.5446479236263778,0.0252727732282516,0.00021804792550146086,0.04925203937123294,0.0002625840751773444
2026-06-22,2026-06-22 09:15:00,2026-06-22 09:14:00,0.00020324170589749473,AM,False,2,h1__student_t_state::R003,0.49777114308652903,0.20648472382461197,0.2503189326552767,0.49777114308652903,0.01583067884971263,0.0001501355772288028,0.029333592571762112,0.00011079343487870833
2026-06-22,2026-06-22 09:16:00,2026-06-22 09:15:00,-0.0012200703053805754,AM,False,0,h1__student_t_state::R002,0.5532210320598262,0.5532210320598262,0.009594635215922291,0.13546863792808353,0.2511323449984379,0.0010364448317505754,0.045035457161681516,0.004511447804298042
2026-06-22,2026-06-22 09:17:00,2026-06-22 09:16:00,-0.00010173974980797044,AM,False,0,h1__student_t_state::R002,0.42496842346774044,0.42496842346774044,0.03992533397008643,0.346266470007968,0.09266382801065737,0.00098614851403368,0.09367088900659917,0.0015189070229148973
2026-06-22,2026-06-22 09:18:00,2026-06-22 09:17:00,0.0001526057433590183,AM,False,2,h1__student_t_state::R003,0.5672685041651678,0.2455654063185548,0.07488378195648643,0.5672685041651678,0.04176869347235448,0.0005485069202670553,0.06946563457930595,0.0004994725878634699
2026-06-22,2026-06-22 09:19:00,2026-06-22 09:18:00,0.00010172422571197845,AM,False,2,h1__student_t_state::R003,0.4965065825970229,0.3068200385696544,0.1334560054654333,0.4965065825970229,0.026132229961261577,0.00023449366515008302,0.03663461510041881,0.00021603464105887622
2026-06-22,2026-06-22 09:20:00,2026-06-22 09:19:00,0.0002542653017842344,AM,False,2,h1__student_t_state::R003,0.6121649884115121,0.19758026966155617,0.1472358290274286,0.6121649884115121,0.013724811576520923,0.00014143681752812296,0.02903450857119145,0.0001181559342626436
2026-06-22,2026-06-22 09:21:00,2026-06-22 09:20:00,-0.00010169836274407699,AM,False,0,h1__student_t_state::R002,0.4651753339290689,0.4651753339290689,0.23123339925998743,0.27925121326383834,0.013332967075791343,5.8679503679041155e-05,0.010881673047008194,6.673392062662477e-05
2026-06-22,2026-06-22 09:22:00,2026-06-22 09:21:00,0.00020338638398273095,AM,False,2,h1__student_t_state::R003,0.5250778462288949,0.1781377845411562,0.2803432180145709,0.5250778462288949,0.006345852822566338,3.409048356875078e-05,0.01001834072461905,4.286718462380543e-05
2026-06-22,2026-06-22 09:23:00,2026-06-22 09:22:00,0.00025417482281059486,AM,False,2,h1__student_t_state::R003,0.513662958581405,0.17733780039695102,0.2952504273031977,0.513662958581405,0.004016716559796479,3.0443629312302254e-05,0.009677321630087303,2.4331899250231107e-05
2026-06-22,2026-06-22 09:24:00,2026-06-22 09:23:00,-0.0002033346895985221,AM,False,0,h1__student_t_state::R002,0.46335170201885356,0.46335170201885356,0.3441155951032234,0.18229798425850813,0.0061269382191649615,1.631821716540252e-05,0.0040713745979470955,2.0087585137390807e-05
2026-06-22,2026-06-22 09:25:00,2026-06-22 09:24:00,0.0004066280426059843,AM,False,2,h1__student_t_state::R003,0.6486919787484319,0.11800664693229211,0.21951525916553968,0.6486919787484319,0.004637909296168297,2.2872642339721713e-05,0.009097985167204087,2.7348048024159475e-05
2026-06-22,2026-06-22 09:26:00,2026-06-22 09:25:00,0.00015244289772661194,AM,False,2,h1__student_t_state::R003,0.44890318743475616,0.24002933260049092,0.3008204127540301,0.44890318743475616,0.0032362317673467534,1.8424680342195346e-05,0.006977214017108613,1.5196745925286433e-05
2026-06-22,2026-06-22 09:27:00,2026-06-22 09:26:00,-0.0003049090378333207,AM,False,0,h1__student_t_state::R002,0.558226467226878,0.558226467226878,0.2667875206585729,0.1637447417618696,0.007658441889755265,1.3731196856385459e-05,0.0035482094143112456,2.088785175667403e-05
2026-06-22,2026-06-22 09:28:00,2026-06-22 09:27:00,5.08246296263739e-05,AM,False,1,h1__student_t_state::R001,0.4072632740869342,0.22079373931702861,0.4072632740869342,0.36400545466290685,0.004537411014146725,7.453570951241339e-06,0.0033740537838063676,1.8613564226166073e-05
2026-06-22,2026-06-22 09:29:00,2026-06-22 09:28:00,0.0003048935437004774,AM,False,2,h1__student_t_state::R003,0.48664691279875516,0.13447085201678882,0.3697098005736921,0.48664691279875516,0.0025967556233555183,1.2710381431870593e-05,0.0065472577499898175,1.5710855986759437e-05
2026-06-22,2026-06-22 09:30:00,2026-06-22 09:29:00,-0.00010162085268638273,AM,False,1,h1__student_t_state::R001,0.4943673607605344,0.3135973584138599,0.4943673607605344,0.18604208330496033,0.003032902789636669,8.725278865239964e-06,0.002942852362496245,8.717089647283584e-06
2026-06-22,2026-06-22 09:31:00,2026-06-22 09:30:00,0.00030483158291216074,AM,False,1,h1__student_t_state::R001,0.4469356664568861,0.10630878911332245,0.4469356664568861,0.4397917962707771,0.0026933816313748447,9.385678357510224e-06,0.004250289946160768,1.069090312127748e-05
2026-06-22,2026-06-22 09:32:00,2026-06-22 09:31:00,0.0003047386889346538,AM,False,2,h1__student_t_state::R003,0.4444516554676474,0.1352016776362128,0.41184135035329994,0.4444516554676474,0.0019773508603086686,1.2867049023570565e-05,0.00650482962676691,1.0269006740673974e-05
2026-06-22,2026-06-22 09:33:00,2026-06-22 09:32:00,-0.00015235773625874293,AM,False,1,h1__student_t_state::R001,0.5057582549709678,0.3302165832421,0.5057582549709678,0.15803835463939553,0.003310359193810782,8.356623381930358e-06,0.002660362962783286,7.728367560804451e-06
2026-06-22,2026-06-22 09:34:00,2026-06-22 09:33:00,0.00040623572386220825,AM,False,2,h1__student_t_state::R003,0.5390451600071994,0.10026651695337935,0.3509650352341953,0.5390451600071994,0.0033619530554057906,1.3565800876246458e-05,0.006331998117916457,1.5770831027306184e-05
2026-06-22,2026-06-22 09:35:00,2026-06-22 09:34:00,-0.0003554472325234091,AM,False,0,h1__student_t_state::R002,0.5916253894326997,0.5916253894326997,0.2599510717330497,0.1375364654750657,0.00688853094979285,1.4093966439409215e-05,0.003959841312923107,2.4607130029474445e-05
2026-06-22,2026-06-22 09:36:00,2026-06-22 09:35:00,0.00030467679106343766,AM,False,2,h1__student_t_state::R003,0.6238158094469539,0.13665067213586543,0.22869302815850645,0.6238158094469539,0.004622812134574597,1.5464920549223603e-05,0.0061797669546882865,2.2446248862023757e-05
2026-06-22,2026-06-22 09:37:00,2026-06-22 09:36:00,-0.0004570500041474457,AM,False,0,h1__student_t_state::R002,0.7315587208142791,0.7315587208142791,0.110711310510426,0.1421221436678062,0.010588815583042316,1.9226013783061222e-05,0.004952803398592227,4.698001207109249e-05
2026-06-22,2026-06-22 09:38:00,2026-06-22 09:37:00,-5.079623093063353e-05,AM,False,2,h1__student_t_state::R003,0.3988504672112017,0.38020161210102604,0.20846629721748022,0.3988504672112017,0.008067353932990665,1.368007198210188e-05,0.0043674556856706116,3.313377964855021e-05
2026-06-22,2026-06-22 09:39:00,2026-06-22 09:38:00,-0.00020321073022571608,AM,False,0,h1__student_t_state::R002,0.5056811602705059,0.5056811602705059,0.2582931015797749,0.2249745881413594,0.007084684721546974,1.0948191107349249e-05,0.003923626139411912,3.1890956293569676e-05
2026-06-22,2026-06-22 09:40:00,2026-06-22 09:39:00,0.00045716608623923337,AM,False,2,h1__student_t_state::R003,0.727199100152037,0.12360734487803642,0.13235996295851155,0.727199100152037,0.005132148413898386,3.0195920925705745e-05,0.011637142190794621,3.41054857961408e-05
2026-06-22,2026-06-22 09:41:00,2026-06-22 09:40:00,-0.0003555555593012329,AM,False,0,h1__student_t_state::R002,0.7250754471152718,0.7250754471152718,0.09161879177563913,0.1670997965536724,0.010487237665411417,2.542747215390092e-05,0.005654556287088294,3.874313076293035e-05
2026-06-22,2026-06-22 09:42:00,2026-06-22 09:41:00,0.00010160020328765833,AM,False,2,h1__student_t_state::R003,0.561958162930037,0.2635398630535952,0.16228882116460253,0.561958162930037,0.006562858424844782,1.5333220309858173e-05,0.005605228025061528,2.97331815490917e-05
2026-06-22,2026-06-22 09:43:00,2026-06-22 09:42:00,-0.00010160020328775706,AM,False,0,h1__student_t_state::R002,0.4550089469177746,0.4550089469177746,0.25128001147838774,0.2844813392651124,0.004826006533843673,1.1064155025963127e-05,0.00437094401195466,2.1687637900962613e-05
2026-06-22,2026-06-22 09:44:00,2026-06-22 09:43:00,0.00020319008502289352,AM,False,2,h1__student_t_state::R003,0.515265406409623,0.1758424705114822,0.3006380944503797,0.515265406409623,0.003636462743164859,1.1193942973437893e-05,0.0045924548463459,1.3917096030863273e-05
2026-06-22,2026-06-22 09:45:00,2026-06-22 09:44:00,0.00015236547427828907,AM,False,2,h1__student_t_state::R003,0.39755236655962944,0.20148609156450348,0.39407642824565003,0.39755236655962944,0.002266364923584615,8.87236300918042e-06,0.004599782997008458,1.0093346614732248e-05
2026-06-22,2026-06-22 09:46:00,2026-06-22 09:45:00,-0.00015236547427835385,AM,False,1,h1__student_t_state::R001,0.49070365875028005,0.33465543836159706,0.49070365875028005,0.1690567619725092,0.003255085804142111,6.3181339170345655e-06,0.002314757489784477,7.979487770090388e-06
2026-06-22,2026-06-22 09:47:00,2026-06-22 09:46:00,-0.0005588721090465255,AM,False,0,h1__student_t_state::R002,0.6145797751226465,0.6145797751226465,0.22239923944931853,0.1398412170594364,0.01971069026587791,1.3472258463346948e-05,0.0033929983245196867,6.260751973737475e-05
2026-06-22,2026-06-22 09:48:00,2026-06-22 09:47:00,-5.082204661480135e-05,AM,False,1,h1__student_t_state::R001,0.3613935627441203,0.30665197697395724,0.3613935627441203,0.31775046615827635,0.008088318077586042,1.2751103289432202e-05,0.006050541231800621,5.2383710969869054e-05
2026-06-22,2026-06-22 09:49:00,2026-06-22 09:48:00,-0.00015248163896471615,AM,False,1,h1__student_t_state::R001,0.46313458935747576,0.3406318726379939,0.46313458935747576,0.18666847805620174,0.005802038071437697,1.3742261214730295e-05,0.0037215507165272747,2.7728899149076686e-05
2026-06-22,2026-06-22 09:50:00,2026-06-22 09:49:00,-0.0004067314103556992,AM,False,0,h1__student_t_state::R002,0.515338814567033,0.515338814567033,0.3283292486203275,0.13954734551793174,0.013103202743512546,1.659468784791293e-05,0.003609212911572939,5.558095177441484e-05
2026-06-22,2026-06-22 09:51:00,2026-06-22 09:50:00,0.0002542265171948822,AM,False,2,h1__student_t_state::R003,0.517215030744923,0.1340213243664046,0.33566366237543516,0.517215030744923,0.004991461827326149,1.955785346870321e-05,0.008050655173680695,3.83076587616319e-05
2026-06-22,2026-06-22 09:52:00,2026-06-22 09:51:00,0.0004066280426059843,AM,False,2,h1__student_t_state::R003,0.6128906492446877,0.14652566930274188,0.22211615745271282,0.6128906492446877,0.0038680265281662344,4.407277769035302e-05,0.014528040882005105,2.7383811995852378e-05
2026-06-22,2026-06-22 09:53:00,2026-06-22 09:52:00,-0.0003557904939817313,AM,False,0,h1__student_t_state::R002,0.6656281616725764,0.6656281616725764,0.15878115273314725,0.15733144523724424,0.012437316785322889,3.085106924844612e-05,0.005754416066033066,3.665643642776329e-05
2026-06-22,2026-06-22 09:54:00,2026-06-22 09:53:00,5.083496429952603e-05,AM,False,2,h1__student_t_state::R003,0.44916889610496225,0.2671846409535211,0.27135378549945116,0.44916889610496225,0.006729129836149658,1.418088928358089e-05,0.00551559116831221,3.377554832006274e-05
2026-06-22,2026-06-22 09:55:00,2026-06-22 09:54:00,-0.00020335536419856633,AM,False,0,h1__student_t_state::R002,0.4704248305335398,0.4704248305335398,0.32279928968728205,0.19680293561112036,0.006078271180861139,1.2047043338757103e-05,0.0038555741848037683,2.7051759054031468e-05
2026-06-22,2026-06-22 09:56:00,2026-06-22 09:55:00,-5.084530317605467e-05,AM,False,1,h1__student_t_state::R001,0.47543101225536605,0.26188551729204335,0.47543101225536605,0.2555123412960934,0.004495062227022051,7.747108083466011e-06,0.0026518569712723878,1.646285011918028e-05
2026-06-22,2026-06-22 09:57:00,2026-06-22 09:56:00,-0.00020340706909696476,AM,False,1,h1__student_t_state::R001,0.5369641923120606,0.31499014840701217,0.5369641923120606,0.14169010378125846,0.004162025532118789,5.658485500281768e-06,0.0021714166160138157,1.6454866035888858e-05
2026-06-22,2026-06-22 09:58:00,2026-06-22 09:57:00,-5.085823268729181e-05,AM,False,1,h1__student_t_state::R001,0.6819741360987445,0.15944794604399626,0.6819741360987445,0.15446220501109761,0.0025644439663836875,3.8845577450076466e-06,0.0015378903495024737,9.493972530507334e-06
2026-06-22,2026-06-22 09:59:00,2026-06-22 09:58:00,0.0007626020349755392,AM,False,2,h1__student_t_state::R003,0.6452451448667581,0.10382632251780444,0.2180202227717686,0.6452451448667581,0.005761656063737489,7.539456404786761e-05,0.027010209969526244,6.104924635729301e-05
2026-06-22,2026-06-22 10:00:00,2026-06-22 09:59:00,0.0,AM,False,1,h1__student_t_state::R001,0.34748313656612556,0.33095477544873486,0.34748313656612556,0.30432845114441404,0.008170193495930367,4.146781612832149e-05,0.00899576032876612,2.6215199900660304e-05
2026-06-22,2026-06-22 10:01:00,2026-06-22 10:00:00,-0.00020330368557961237,AM,False,1,h1__student_t_state::R001,0.41016319519719435,0.39721914098792066,0.41016319519719435,0.17994339197559173,0.008250734090935912,1.6937499842505792e-05,0.004371263862305212,3.5336386209665006e-05
2026-06-22,2026-06-22 10:02:00,2026-06-22 10:01:00,0.0002541231494450284,AM,False,2,h1__student_t_state::R003,0.4497916626941223,0.12300851574064517,0.41690594312179136,0.4497916626941223,0.0039290015872720735,1.6562583138831478e-05,0.006323174385955547,2.513988707466363e-05
2026-06-22,2026-06-22 10:03:00,2026-06-22 10:02:00,-0.0002541231494450837,AM,False,0,h1__student_t_state::R002,0.4325961916508617,0.4325961916508617,0.42003922702829566,0.13879136288067115,0.0051609408597243405,1.2741625914529567e-05,0.0033790723654734973,2.0463589059178748e-05
