comparison,left,right,days,block_days,iterations,mean_difference,ci_95_low,ci_95_high,probability_mean_positive
gain_vs_student,h2__gmm,zero,250,1,2000,-0.0038986958937416165,-0.005474486628904569,-0.0022301209313047208,0.0
gain_vs_student,h2__gmm,zero,250,5,2000,-0.0038986958937416165,-0.005715835606663225,-0.0018485574800418164,0.0
gain_vs_student,h2__gmm,zero,250,10,2000,-0.0038986958937416165,-0.005983509198969313,-0.0016909885715401423,0.0
gain_vs_student,h2__gmm,zero,250,20,2000,-0.0038986958937416165,-0.006097984867268776,-0.0016021226120628068,0.001
gain_vs_student,h2__student_t,zero,250,1,2000,0.0,0.0,0.0,0.0
gain_vs_student,h2__student_t,zero,250,5,2000,0.0,0.0,0.0,0.0
gain_vs_student,h2__student_t,zero,250,10,2000,0.0,0.0,0.0,0.0
gain_vs_student,h2__student_t,zero,250,20,2000,0.0,0.0,0.0,0.0
gain_vs_student,h2__student_t_shared,zero,250,1,2000,0.11507846631467976,0.10128993195932837,0.12949360996223663,1.0
gain_vs_student,h2__student_t_shared,zero,250,5,2000,0.11507846631467976,0.09494144747744575,0.1375449529103318,1.0
gain_vs_student,h2__student_t_shared,zero,250,10,2000,0.11507846631467976,0.09307342348538411,0.14033432594531087,1.0
gain_vs_student,h2__student_t_shared,zero,250,20,2000,0.11507846631467976,0.09462260389610165,0.13780737109478913,1.0
gain_vs_student,h2__student_t_state,zero,250,1,2000,0.11507326967815777,0.10137478298529884,0.1295254316505207,1.0
gain_vs_student,h2__student_t_state,zero,250,5,2000,0.11507326967815777,0.09496765380707581,0.1373501187062411,1.0
gain_vs_student,h2__student_t_state,zero,250,10,2000,0.11507326967815777,0.09305846516845716,0.1403171993708512,1.0
gain_vs_student,h2__student_t_state,zero,250,20,2000,0.11507326967815777,0.09455219342364876,0.13772956038511083,1.0
horizon_gain_difference,h1__gaussian_hmm,h2__gaussian_hmm,250,1,2000,0.017583574375136864,0.012068748077492152,0.02309927193401833,1.0
horizon_gain_difference,h1__gaussian_hmm,h2__gaussian_hmm,250,5,2000,0.017583574375136864,0.011793281383398333,0.02382560317198879,1.0
horizon_gain_difference,h1__gaussian_hmm,h2__gaussian_hmm,250,10,2000,0.017583574375136864,0.011567342388131249,0.024650497616617806,1.0
horizon_gain_difference,h1__gaussian_hmm,h2__gaussian_hmm,250,20,2000,0.017583574375136864,0.011767216815167406,0.02429879923835792,1.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_shared,250,1,2000,-0.007578909423730703,-0.009425674087535934,-0.005728892614104195,0.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_shared,250,5,2000,-0.007578909423730703,-0.009835943337573557,-0.005393259844510797,0.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_shared,250,10,2000,-0.007578909423730703,-0.010168024525751062,-0.004941382978585431,0.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_shared,250,20,2000,-0.007578909423730703,-0.010793537742091243,-0.004651797431000072,0.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_state,250,1,2000,-0.004324283396138224,-0.0060328263178570105,-0.0024952905215932615,0.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_state,250,5,2000,-0.004324283396138224,-0.006383947139557042,-0.0023193873062547516,0.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_state,250,10,2000,-0.004324283396138224,-0.006418520800385037,-0.002093839043049944,0.0
hmm_family_difference,h1__gaussian_hmm,h1__student_t_state,250,20,2000,-0.004324283396138224,-0.00649281177691761,-0.0023258908434280524,0.0
hmm_family_difference,h1__student_t_shared,h1__student_t_state,250,1,2000,0.0032546260275924796,0.0016876263144771353,0.004900281436398136,1.0
hmm_family_difference,h1__student_t_shared,h1__student_t_state,250,5,2000,0.0032546260275924796,0.001769101155538086,0.004946649562071144,1.0
hmm_family_difference,h1__student_t_shared,h1__student_t_state,250,10,2000,0.0032546260275924796,0.0015268330815248184,0.005205683123020948,1.0
hmm_family_difference,h1__student_t_shared,h1__student_t_state,250,20,2000,0.0032546260275924796,0.0013697183577611072,0.005363984091357012,1.0
hmm_family_difference,h2__gaussian_hmm,h2__student_t_shared,250,1,2000,-0.005172941010079917,-0.007519785024379095,-0.0028276439248239495,0.0
hmm_family_difference,h2__gaussian_hmm,h2__student_t_shared,250,5,2000,-0.005172941010079917,-0.007393499245320531,-0.0029166516706918334,0.0
hmm_family_difference,h2__gaussian_hmm,h2__student_t_shared,250,10,2000,-0.005172941010079917,-0.0076450505244834805,-0.0028875951213440027,0.0
hmm_family_difference,h2__gaussian_hmm,h2__student_t_shared,250,20,2000,-0.005172941010079917,-0.007662301124601934,-0.002927308513220897,0.0
hmm_family_difference,h2__gaussian_hmm,h2__student_t_state,250,1,2000,-0.005167744373557948,-0.0074813888408936675,-0.0027521472510458464,0.0
hmm_family_difference,h2__gaussian_hmm,h2__student_t_state,250,5,2000,-0.005167744373557948,-0.007374464382336793,-0.0029263021039229995,0.0
hmm_family_difference,h2__gaussian_hmm,h2__student_t_state,250,10,2000,-0.005167744373557948,-0.0076697800933061815,-0.0029024647709766298,0.0
hmm_family_difference,h2__gaussian_hmm,h2__student_t_state,250,20,2000,-0.005167744373557948,-0.007592049061141876,-0.002907494508564184,0.0
hmm_family_difference,h2__student_t_shared,h2__student_t_state,250,1,2000,5.196636521969111e-06,-0.0002806088473842234,0.0002823165669379386,0.5165
hmm_family_difference,h2__student_t_shared,h2__student_t_state,250,5,2000,5.196636521969111e-06,-0.00027160220907096607,0.0002657119387455127,0.5165
hmm_family_difference,h2__student_t_shared,h2__student_t_state,250,10,2000,5.196636521969111e-06,-0.00027007745596343245,0.0003025185469371762,0.4945
hmm_family_difference,h2__student_t_shared,h2__student_t_state,250,20,2000,5.196636521969111e-06,-0.0002421026176818624,0.00026487621975648427,0.5025
