horizon_min,family,model_key,k,internal_state,display_state,model_mean_return_pct,model_scale_pct,model_std_return_pct,model_df,self_transition,expected_duration_observations,expected_duration_trading_minutes,test_count,test_share,test_mean_return_pct,test_std_return_pct,mean_confidence,mean_run_bars,median_run_bars,p90_run_bars,mean_trading_minutes,mean_calendar_minutes,fold,stable_state_id,alignment_cost,alignment_status
1,gaussian_hmm,h1__gaussian_hmm,7,2,0,-1.7895920479143584e-05,0.023576793351871635,0.023576793351871635,,0.9813396925159531,53.58968499607638,53.58968499607638,14029,0.45698556956252645,0.00030331318964051427,0.022629430948044104,0.8566539032736193,16.08830275229358,4.0,46.89999999999998,16.08830275229358,16.08830275229358,4,h1__gaussian_hmm::R001,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,6,1,-0.025701514403015414,0.03087535468714053,0.03087535468714053,,0.31622711019740135,1.4624738928867074,1.4624738928867074,5556,0.1809830939118538,-0.032645379236167324,0.023326778887729882,0.5886616643694168,1.4939499865555257,1.0,3.0,1.4939499865555257,1.4939499865555257,4,h1__gaussian_hmm::R002,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,5,2,0.02483531842019742,0.0308840009690574,0.0308840009690574,,0.334539474596861,1.5027187366135588,1.5027187366135588,5738,0.1869116257858562,0.031107258849351567,0.023013805271359905,0.5682413225924094,1.564340239912759,1.0,3.0,1.564340239912759,1.564340239912759,4,h1__gaussian_hmm::R003,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,0,3,0.04823705663108685,0.05787803764297941,0.05787803764297941,,0.294904377037752,1.418247351754645,1.418247351754645,588,0.019153718362161634,0.10414393171053705,0.034269780530624266,0.5743631429607093,1.1975560081466394,1.0,2.0,1.1975560081466394,1.1975560081466394,4,h1__gaussian_hmm::R004,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,1,4,-0.03594179843323643,0.06810529334290139,0.06810529334290139,,0.3086731054239312,1.4464937034067131,1.4464937034067131,556,0.018111339131567802,-0.10848495179968237,0.03905807015164507,0.6073002569900365,1.188034188034188,1.0,2.0,1.188034188034188,1.188034188034188,4,h1__gaussian_hmm::R005,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,4,5,0.00019004545200629268,0.09126544048276591,0.09126544048276591,,0.9820990349488546,55.86291002428481,55.86291002428481,3598,0.1172025147398938,0.000909601916931231,0.09495568019125393,0.7908721003862971,9.108860759493671,3.0,29.0,9.108860759493671,9.108860759493671,4,h1__gaussian_hmm::R006,,new_reference
1,gaussian_hmm,h1__gaussian_hmm,7,3,6,-0.0054519818974581875,0.21011660192625717,0.21011660192625717,,0.9659742805020597,29.389532822679424,29.389532822679424,634,0.020652138506140266,-0.01271795955101845,0.2142407951846475,0.849094257620702,8.025316455696203,4.0,22.0,8.025316455696203,8.025316455696203,4,h1__gaussian_hmm::R007,,new_reference
1,student_t_shared,h1__student_t_shared,7,5,0,-1.6384605418416277e-05,0.020242080741073643,0.025477551963227398,5.4235903361193865,0.9894660045786218,94.93074185038556,94.93074185038556,13946,0.45428189843317374,0.0002682288229488491,0.024520431327901396,0.8554882433311334,17.367372353673723,3.0,55.80000000000007,17.367372353673723,17.367372353673723,4,h1__student_t_shared::R001,,new_reference
1,student_t_shared,h1__student_t_shared,7,4,1,-0.02230840848516809,0.03184228916184542,0.04007807236451127,5.4235903361193865,0.35673313533206275,1.5545647614170413,1.5545647614170413,5427,0.17678100263852242,-0.036979609438663436,0.028507795492918337,0.5989741570521465,1.5757839721254356,1.0,3.0,1.5757839721254356,1.5757839721254356,4,h1__student_t_shared::R002,,new_reference
1,student_t_shared,h1__student_t_shared,7,1,2,0.021968380387218926,0.033223809937355006,0.04181691373149105,5.4235903361193865,0.4131450162571334,1.7039984795258294,1.7039984795258294,5810,0.18925697905469233,0.035209493455806075,0.029165627120485774,0.6173443412803084,1.665711009174312,1.0,3.0,1.665711009174312,1.665711009174312,4,h1__student_t_shared::R003,,new_reference
